检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,事件确认深度_跳,事件确认深度_基点,确认深度来源,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2602|00:06:09.000,20260112,00:06:09.000,,NI,NI2602,11169000,22338,22338,11169000,visible_execution_drop,140470.0,4.447799999999999,2,"NI2605,NI2609",20,556,290.0,140200.0,140314.68634686345,27.0,19.22118601836691,15.531365313654533,11.056713400480197,,,20.0,20.0,25.72826086956484,27.0,19.22118601836691,detector_event_depth,271.0,38025280.0,271.0,42090.00000000378,trade_recovered_3s,0.5,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2603|00:07:20.000,20260112,00:07:20.000,00:07:21.000,NI,NI2603,11240000,22037,22037,11240500,"visible_execution_drop,interval_execution_drop",140052.5,1.4826,4,"NI2605,NI2604,NI2609,NI2606",20,308,290.0,139500.0,139776.08843537414,55.25,39.44949215472769,27.641156462585787,19.73628208178061,139814.46909667194,23.80309033280646,20.0,20.0,53.416666666667155,55.25,39.44949215472769,detector_event_depth,294.0,41094170.0,579.0,81265.00000000221,trade_recovered_3s,1.0,1.5,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2603|10:03:59.500,20260112,10:03:59.500,,NI,NI2603,47039500,35519,35519,47039500,visible_execution_drop,141965.0,0.7413,5,"NI2602,NI2605,NI2604,NI2609,NI2606",20,484,290.0,141720.0,141848.0,24.5,17.257774803648786,11.7,8.241467967456767,,,20.0,20.0,22.16666666666715,24.5,17.257774803648786,detector_event_depth,25.0,3546200.0,25.0,2925.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2603|11:10:06.500,20260112,11:10:06.500,,NI,NI2603,51006500,41502,41502,51006500,visible_execution_drop,142170.0,2.9652,5,"NI2602,NI2605,NI2604,NI2609,NI2606",20,291,290.0,141860.0,142023.94736842104,31.0,21.80488147991841,14.605263157896115,10.273097810998182,,,20.0,20.0,31.0,31.0,21.80488147991841,detector_event_depth,76.0,10793820.0,76.0,11100.000000001048,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2605|21:36:28.000,20260112,21:36:28.000,,NI,NI2605,2188000,4375,4375,2188000,visible_execution_drop,141410.0,2.2238999999999995,5,"NI2602,NI2603,NI2604,NI2609,NI2606",20,537,290.0,141120.0,141246.8,29.0,20.507743441057915,16.320000000001166,11.540909412347899,,,24.7216,20.0,22.0,29.0,20.507743441057915,detector_event_depth,25.0,3531170.0,25.0,4080.000000000291,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2606|09:08:05.000,20260112,09:08:05.000,09:08:06.000,NI,NI2606,43685000,24389,24389,43685000,"visible_execution_drop,interval_execution_drop",143640.0,2.2238999999999995,5,"NI2602,NI2603,NI2605,NI2604,NI2609",20,339,290.0,143000.0,143237.25,64.0,44.55583402951824,40.275,28.038847117794486,143262.32558139536,37.76744186046417,31.0824,31.0824,62.5,64.0,44.55583402951824,detector_event_depth,40.0,5729490.0,40.0,16110.0,trade_recovered_3s,0.5,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2606|13:37:35.500,20260112,13:37:35.500,,NI,NI2606,59855500,38187,38187,59855500,visible_execution_drop,143630.0,2.9652,5,"NI2602,NI2603,NI2605,NI2604,NI2609",20,162,290.0,143320.0,143478.0,31.0,21.583234700271532,15.2,10.58274733690733,,,23.186799999999998,26.151999999999997,31.0,31.0,21.583234700271532,detector_event_depth,10.0,1434780.0,10.0,1520.0,trade_recovered_3s,2.0,,0.5,
