检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,事件确认深度_跳,事件确认深度_基点,确认深度来源,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|22:48:38.000,20260511,22:48:38.000,,AG,AG2606,6518000,13036,13036,6518000,visible_execution_drop,19846.0,0.7413,5,"AG2608,AG2610,AG2612,AG2607,AG2609",20,537,290.0,19820.0,19835.013986013983,26.0,13.100876750982565,10.98601398601386,5.535631354436088,,,20.0,20.0,26.0,26.0,13.100876750982565,detector_event_depth,143.0,42546105.0,143.0,23564.999999999727,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2612|21:38:27.000,20260511,21:38:27.000,,AG,AG2612,2307000,4472,4472,2307000,visible_execution_drop,20052.5,1.4826,5,"AG2606,AG2608,AG2610,AG2607,AG2609",20,240,290.0,20029.0,20029.0,23.5,11.719237002867471,23.5,11.719237002867471,,,22.7216,20.0,23.0,23.5,11.719237002867471,detector_event_depth,3.0,901305.0,3.0,1057.5,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2612|22:29:50.500,20260511,22:29:50.500,,AG,AG2612,5390500,10457,10457,5391000,visible_execution_drop,19872.0,0.7413,5,"AG2606,AG2608,AG2610,AG2607,AG2609",20,146,290.0,19850.0,19856.34693877551,22.0,11.070853462157809,15.653061224489647,7.876943047750427,,,20.0,20.0,20.0,22.0,11.070853462157809,detector_event_depth,49.0,14594415.0,64.0,11504.99999999989,trade_recovered_3s,1.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,IC2606|14:48:11.600,20260511,14:48:11.600,,IC,IC2606,64091600,26070,26070,64091600,visible_execution_drop,8753.400000000001,4.818450000010787,3,"IC2605,IC2609,IC2612",20,425,290.0,8745.0,8751.342857142858,42.00000000000728,9.596271163206817,10.285714285719225,2.3501072236432066,,,32.08240000022459,31.58240000002521,42.00000000000728,42.00000000000728,9.596271163206817,detector_event_depth,28.0,49007520.0,28.0,11520.00000000553,trade_recovered_3s,0.5,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,IM2606|14:32:21.600,20260511,14:32:21.600,14:32:22.600,IM,IM2606,63141600,24792,24792,63141600,"visible_execution_drop,interval_execution_drop",8759.85,1.85325,2,"IM2609,IM2612",20,459,289.0,8753.2,8755.22,33.24999999999818,7.591454191566792,23.150000000005093,5.28547863262615,8754.832258064516,25.08870967742041,21.899625,21.899625,29.75000000000364,33.24999999999818,7.591454191566792,detector_event_depth,20.0,35020880.0,20.0,18520.000000004075,trade_recovered_3s,0.5,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|09:41:00.000,20260511,09:41:00.000,09:41:01.000,SN,SN2606,45660000,33130,33130,45660000,interval_execution_drop,430685.0,7.412999999999999,5,"SN2607,SN2608,SN2609,SN2610,SN2612",20,507,290.0,430640.0,430308.5106382979,4.5,1.0448471620790136,37.64893617021153,8.7416409139421,430343.1666666667,34.18333333333139,32.3672,27.58471304346524,36.24715045592457,34.18333333333139,7.936968627496057,detector_event_depth,94.0,40449000.0,94.0,35389.999999998836,trade_recovered_3s,,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|09:58:57.500,20260511,09:58:57.500,09:58:58.500,SN,SN2606,46737500,35284,35284,46737500,interval_execution_drop,429245.0,3.7065,5,"SN2607,SN2608,SN2609,SN2610,SN2612",20,443,290.0,428970.0,428963.1818181818,27.5,6.406597630723713,28.181818181817658,6.5654388942952515,428964.7169811321,28.028301886795088,29.651999999999997,23.7216,28.181818181817658,28.028301886795088,6.529674634950923,detector_event_depth,44.0,18874380.0,44.0,12399.999999999767,trade_recovered_3s,,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|10:12:19.500,20260511,10:12:19.500,,SN,SN2606,47539500,36887,36887,47539500,visible_execution_drop,431090.0,7.412999999999999,3,"SN2607,SN2608,SN2609",20,477,290.0,430770.0,430994.2105263158,32.0,7.423043911944141,9.57894736842136,2.2220295920622974,,,30.651999999999997,28.50853333330838,32.0,32.0,7.423043911944141,detector_event_depth,19.0,8188890.0,19.0,1820.0000000000584,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|14:10:27.000,20260511,14:10:27.000,,SN,SN2606,61827000,49239,49239,61827000,visible_execution_drop,424085.0,9.26625,4,"SN2607,SN2608,SN2610,SN2612",20,485,290.0,423850.0,423944.6875,23.5,5.541341947958546,14.03125,3.308593796055036,,,22.7216,21.20425,20.5,23.5,5.541341947958546,detector_event_depth,32.0,13566230.0,32.0,4490.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|14:15:50.000,20260511,14:15:50.000,14:15:51.000,SN,SN2606,62150000,49878,49878,62150500,"visible_execution_drop,interval_execution_drop",423475.0,4.447799999999999,5,"SN2607,SN2608,SN2609,SN2610,SN2612",20,477,290.0,423000.0,423218.9090909091,47.5,11.216718814569928,25.609090909088263,6.047367827873726,423111.3855421687,36.36144578313106,21.17375,21.17375,44.75396825397038,47.5,11.216718814569928,detector_event_depth,55.0,23277040.0,128.0,14084.999999998545,trade_recovered_3s,1.0,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|14:45:34.000,20260511,14:45:34.000,,SN,SN2606,63934000,53429,53429,63934000,visible_execution_drop,421975.0,7.227675,4,"SN2607,SN2609,SN2610,SN2612",20,478,290.0,421680.0,421807.5,29.5,6.990935481959832,16.75,3.969429468570413,,,26.651999999999997,23.4842666666772,26.875,29.5,6.990935481959832,detector_event_depth,56.0,23621220.0,56.0,9380.0,trade_recovered_3s,0.5,,0.5,
