检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,事件确认深度_跳,事件确认深度_基点,确认深度来源,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|09:14:02.000,20260423,09:14:02.000,,SN,SN2606,44042000,28712,28712,44042000,visible_execution_drop,394472.5,6.301049999999999,4,"SN2605,SN2607,SN2608,SN2609",20,353,290.0,394200.0,394325.7894736842,27.25,6.907959363453726,14.671052631578641,3.719157262313251,,,20.5064,20.0,21.875,27.25,6.907959363453726,detector_event_depth,19.0,7492190.0,19.0,2787.499999999942,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|10:56:00.500,20260423,10:56:00.500,,SN,SN2606,50160500,39112,39112,50160500,visible_execution_drop,389127.5,1.4826,4,"SN2605,SN2607,SN2608,SN2609",20,355,290.0,388860.0,389009.1666666667,26.75,6.874353521660638,11.833333333331392,3.0409912774942383,,,26.2216,28.19840000002301,23.75,26.75,6.874353521660638,detector_event_depth,12.0,4668110.0,12.0,1419.9999999997672,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|14:59:59.500,20260423,14:59:59.500,,SN,SN2606,64799500,53631,53631,64799500,visible_execution_drop,391495.0,1.4826,3,"SN2605,SN2607,SN2703",20,381,290.0,391230.0,391325.0,26.5,6.768924251906155,17.0,4.342328765373759,,,20.0064,20.2564,16.0,26.5,6.768924251906155,detector_event_depth,6.0,2347950.0,6.0,1020.0,truncated,,,,
