检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,LU2605|22:48:22.500,20260331,22:48:22.500,22:48:23.500,LU,LU2605,6499000,12007,12007,6502500,"visible_execution_drop,interval_execution_drop",5204.0,0.0,3,"LU2608,LU2609,LU2610",20,347,290.0,5162.0,5161.681818181818,42.0,80.70714834742506,42.31818181818198,81.31856613793616,5160.5,43.5,28.5064,26.898799999999998,15.318181818181984,22.0,1135570.0,125.0,9310.000000000036,trade_recovered_10s,8.0,9.5,8.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,LU2605|09:06:17.500,20260331,09:06:17.500,09:06:18.500,LU,LU2605,43577500,14100,14100,43577500,"visible_execution_drop,interval_execution_drop",5221.125,7.04235,4,"LU2607,LU2608,LU2609,LU2610",20,408,290.0,5191.0,5199.459459459459,30.125,57.69829299241064,21.66554054054086,41.495923848865644,5189.839506172839,31.28549382716119,22.4803,20.458933333336624,16.866847826086996,37.0,1923800.0,37.0,8016.250000000118,trade_recovered_3s,1.5,2.5,2.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,LU2606|22:47:56.500,20260331,22:47:56.500,,LU,LU2606,6476500,10422,10422,6476500,visible_execution_drop,5158.5,2.59455,4,"LU2607,LU2608,LU2609,LU2610",20,168,289.0,5132.0,5139.12,26.5,51.37152272947562,19.38000000000011,37.56906077348088,,,20.0,20.0,21.5,25.0,1284780.0,25.0,4845.000000000027,trade_recovered_3s,1.0,,7.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,LU2607|11:29:59.500,20260331,11:29:59.500,,LU,LU2607,52199500,25974,25974,52199500,visible_execution_drop,4852.75,1.8532499999999998,2,"LU2605,LU2606",20,102,290.0,4799.0,4799.166666666666,53.75,110.76193910669208,53.58333333333394,110.4184912334943,,,21.651999999999997,20.0444,53.75,6.0,287950.0,6.0,3215.0000000000364,truncated,,,,
