trade_date,market_time_key,display_time,from_state,to_state,reason,grid_anchor,buy_limit,sell_limit,fair_price,order_actions_last_minute
20260303,43140000,08:59:00.000,PAUSED,PAUSED,start,,,,,0
20260303,43261000,09:01:01.000,PAUSED,FLAT_QUOTING,fair_recovered,9870.0,9785.0,9955.0,,0
20260303,43287000,09:01:27.000,FLAT_QUOTING,SHORT_PENDING_HEDGE,target_fill,9870.0,9785.0,9955.0,9871.875,3
20260303,43288000,09:01:28.000,SHORT_PENDING_HEDGE,HEDGED_POSITION,hedge_fill,9870.0,9785.0,9955.0,9872.25,4
20260303,43290000,09:01:30.000,HEDGED_POSITION,FLATTENING,hedged_exit,9870.0,9785.0,9955.0,9873.0,4
20260303,43290000,09:01:30.000,FLATTENING,COOLDOWN,hedged_exit,9870.0,9785.0,9955.0,9873.0,6
20260303,43292000,09:01:32.000,COOLDOWN,FLAT_QUOTING,fair_recovered,9873.0,9788.0,9958.0,9873.25,6
20260303,43367000,09:02:47.000,FLAT_QUOTING,SHORT_PENDING_HEDGE,target_fill,9873.0,9788.0,9958.0,9877.0,1
20260303,43368000,09:02:48.000,SHORT_PENDING_HEDGE,HEDGED_POSITION,hedge_fill,9873.0,9788.0,9958.0,9877.25,2
20260303,43370000,09:02:50.000,HEDGED_POSITION,FLATTENING,hedged_exit,9873.0,9788.0,9958.0,9878.5,2
20260303,43370000,09:02:50.000,FLATTENING,COOLDOWN,hedged_exit,9873.0,9788.0,9958.0,9878.5,4
20260303,43372000,09:02:52.000,COOLDOWN,FLAT_QUOTING,fair_recovered,9878.0,9793.0,9963.0,9878.5,4
20260303,43442000,09:04:02.000,FLAT_QUOTING,SHORT_PENDING_HEDGE,target_fill,9878.0,9793.0,9963.0,9879.0,1
20260303,43443000,09:04:03.000,SHORT_PENDING_HEDGE,HEDGED_POSITION,hedge_fill,9878.0,9793.0,9963.0,9879.0,2
20260303,43445000,09:04:05.000,HEDGED_POSITION,FLATTENING,hedged_exit,9878.0,9793.0,9963.0,9878.875,2
20260303,43445000,09:04:05.000,FLATTENING,COOLDOWN,hedged_exit,9878.0,9793.0,9963.0,9878.875,4
20260303,43447000,09:04:07.000,COOLDOWN,FLAT_QUOTING,fair_recovered,9878.0,9793.0,9963.0,9877.625,4
20260303,43594000,09:06:34.000,FLAT_QUOTING,SHORT_PENDING_HEDGE,target_fill,9878.0,9793.0,9963.0,,1
20260303,43595000,09:06:35.000,SHORT_PENDING_HEDGE,HEDGED_POSITION,hedge_fill,9878.0,9793.0,9963.0,9890.125,2
20260303,43597000,09:06:37.000,HEDGED_POSITION,FLATTENING,hedged_exit,9878.0,9793.0,9963.0,9889.5,2
20260303,43597000,09:06:37.000,FLATTENING,COOLDOWN,hedged_exit,9878.0,9793.0,9963.0,9889.5,4
20260303,43599000,09:06:39.000,COOLDOWN,FLAT_QUOTING,fair_recovered,9889.0,9804.0,9974.0,9888.625,4
20260303,43731000,09:08:51.000,FLAT_QUOTING,PAUSED,data_gap,9889.0,9804.0,9974.0,9886.75,0
20260303,43733000,09:08:53.000,PAUSED,FLAT_QUOTING,fair_recovered,9887.0,9802.0,9972.0,9887.0,2
20260303,43771000,09:09:31.000,FLAT_QUOTING,SHORT_PENDING_HEDGE,target_fill,9887.0,9802.0,9972.0,9892.25,5
20260303,43772000,09:09:32.000,SHORT_PENDING_HEDGE,HEDGED_POSITION,hedge_fill,9887.0,9802.0,9972.0,9892.25,6
20260303,43774000,09:09:34.000,HEDGED_POSITION,FLATTENING,hedged_exit,9887.0,9802.0,9972.0,9892.25,6
20260303,43774000,09:09:34.000,FLATTENING,COOLDOWN,hedged_exit,9887.0,9802.0,9972.0,9892.25,8
20260303,43776000,09:09:36.000,COOLDOWN,FLAT_QUOTING,fair_recovered,9892.0,9807.0,9977.0,9892.25,8
