检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,PF605|21:16:43.000,20260319,21:16:43.000,21:16:44.000,PF,PF605,1003000,1889,1890,1003000,interval_execution_drop,8266.0,2.2239,5,"PF606,PF607,PF608,PF604,PF609",20,181,289.0,8264.0,8159.406451612903,1.0,2.4195499637067504,53.29677419354857,128.95420806568734,8172.761904761905,46.619047619047706,20.0,36.303999999999995,52.54677419354857,155.0,1264708.0,155.0,16522.00000000006,quote_only_recovered_3s,,4.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,PF605|21:19:04.000,20260319,21:19:04.000,21:19:05.000,PF,PF605,1144000,2151,2152,1144000,interval_execution_drop,8241.0,0.7413,5,"PF606,PF607,PF608,PF604,PF609",20,173,290.0,8240.0,8035.0,0.5,1.2134449702705983,103.0,249.96966387574324,8098.333333333333,71.33333333333348,20.0,33.303999999999995,100.5,112.0,899920.0,112.0,23072.0,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,PF606|21:13:22.000,20260319,21:13:22.000,21:13:23.000,PF,PF606,802000,1532,1533,802000,interval_execution_drop,8244.0,1.4826,5,"PF605,PF607,PF608,PF604,PF609",20,221,289.0,8242.0,7997.25,1.0,2.42600679281902,123.375,299.3085880640466,8110.263157894737,66.86842105263167,20.0,40.6584,122.875,120.0,959670.0,120.0,29610.0,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,PF606|22:59:51.000,20260319,22:59:51.000,22:59:52.000,PF,PF606,7191000,11044,11045,7191000,interval_execution_drop,8363.5,1.4826,4,"PF605,PF607,PF604,PF609",20,142,289.0,8362.0,8282.0,0.75,1.7935075028397203,40.75,97.44724098762481,8282.0,40.75,20.0,37.3608,12.25,73.0,604586.0,73.0,5949.5,quote_only_recovered_3s,,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,PF607|21:08:55.000,20260319,21:08:55.000,21:08:56.000,PF,PF607,535000,979,980,535000,interval_execution_drop,8296.0,0.7413,5,"PF606,PF605,PF608,PF604,PF609",20,113,290.0,8298.0,8052.153846153846,-1.0,-2.410800385728062,121.92307692307713,293.9322008753065,8095.032258064516,100.48387096774195,20.0,46.0824,121.92307692307713,26.0,209356.0,26.0,6340.000000000011,quote_only_recovered_3s,,4.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,PF607|21:17:03.000,20260319,21:17:03.000,21:17:04.000,PF,PF607,1023000,1820,1821,1023000,interval_execution_drop,8217.0,2.9652,5,"PF606,PF605,PF608,PF604,PF609",20,125,290.0,8218.0,8076.784810126583,-0.5,-1.2169891687963976,70.10759493670867,170.64036737667925,8097.977272727273,59.51136363636351,20.0,45.6648,70.10759493670867,79.0,638066.0,79.0,11076.999999999969,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,PF607|21:18:25.000,20260319,21:18:25.000,21:18:26.000,PF,PF607,1105000,1967,1968,1105000,interval_execution_drop,8227.0,0.7413,5,"PF606,PF605,PF608,PF604,PF609",20,117,290.0,8224.0,8022.64705882353,1.5,3.6465297192172113,102.17647058823513,248.3930244031485,8049.736842105263,88.63157894736833,20.0,49.59519999999999,102.17647058823513,68.0,545540.0,68.0,13895.999999999978,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,PF607|21:19:58.000,20260319,21:19:58.000,21:19:59.000,PF,PF607,1198000,2139,2140,1198000,interval_execution_drop,8185.0,1.4826,5,"PF606,PF605,PF608,PF604,PF609",20,130,290.0,8186.0,8013.205128205128,-0.5,-1.2217470983506413,85.89743589743603,209.88988612690537,8087.909090909091,48.545454545454504,20.0,26.0888,85.89743589743603,78.0,625030.0,78.0,13400.00000000002,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,PF607|21:20:04.000,20260319,21:20:04.000,21:20:05.000,PF,PF607,1204000,2151,2152,1204000,interval_execution_drop,8181.0,0.0,5,"PF606,PF605,PF608,PF604,PF609",20,133,290.0,8180.0,8078.314814814815,0.5,1.2223444566678892,51.34259259259261,125.51666689302678,8126.7172413793105,27.141379310344746,20.0,22.373599999999996,51.34259259259261,108.0,872458.0,108.0,11090.000000000004,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,PF607|21:32:31.000,20260319,21:32:31.000,21:32:32.000,PF,PF607,1951000,3424,3425,1951000,interval_execution_drop,8247.0,0.7413,5,"PF606,PF605,PF608,PF604,PF609",20,117,290.0,8250.0,8050.813559322034,-1.5,-3.6376864314296107,98.09322033898297,237.88825109490233,8080.840579710145,83.0797101449275,20.0,67.1648,98.09322033898297,177.0,1424994.0,177.0,34724.99999999997,quote_only_recovered_3s,,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,PF607|09:27:01.000,20260320,09:27:01.000,09:27:02.000,PF,PF607,44821000,12788,12789,44821000,interval_execution_drop,8076.0,1.4826,5,"PF606,PF605,PF608,PF604,PF609",20,152,290.0,8078.0,7988.711111111111,-1.0,-2.4764735017335315,43.644444444444616,108.08431016454833,7992.971677559913,41.51416122004366,20.0,20.0,42.144444444444616,900.0,7189840.0,900.0,78560.0000000003,quote_only_recovered_3s,,4.0,1.0,
