trade_id,trade_date,target_contract,hedge_contract,direction,fill_key,fill_time,fill_context,event_label,fill_evidence,target_entry_price,hedge_entry_key,hedge_entry_price,exit_key,exit_time,exit_reason,status,target_exit_price,hedge_exit_price,target_pnl,hedge_pnl,gross_pnl,commission,net_pnl,gross_margin,unhedged_worst_mark_pnl,hedged_worst_mark_pnl,observed_worst_mark_pnl
20260303-AP605-0011,20260303,AP605,AP604,short,44618000,09:23:38.000,normal_quote,normal_move_fill,interval_vwap,9991.0,44619000.0,9626.0,44620000,09:23:40.000,reversion_exit,closed,9922.0,9619.0,69.0,-7.0,62.0,0.0,62.0,1961.7,0.0,62.0,0.0
20260303-AP605-0012,20260303,AP605,AP604,short,45361000,09:36:01.000,normal_quote,normal_move_fill,interval_vwap,9993.0,45362000.0,9699.0,45363000,09:36:03.000,reversion_exit,closed,9931.0,9674.0,62.0,-25.0,37.0,0.0,37.0,1969.2000000000003,0.0,37.0,0.0
20260303-AP605-0013,20260303,AP605,AP604,short,45420000,09:37:00.000,normal_quote,normal_move_fill,interval_vwap,10010.0,45421000.0,9701.0,45422000,09:37:02.000,reversion_exit,closed,9935.0,9679.0,75.0,-22.0,53.0,0.0,53.0,1971.1,0.0,53.0,0.0
20260303-AP605-0014,20260303,AP605,AP604,short,45815000,09:43:35.000,normal_quote,normal_move_fill,interval_vwap,10013.0,45816000.0,9704.0,45817000,09:43:37.000,reference_invalid_exit,closed,9943.0,9670.0,70.0,-34.0,36.0,0.0,36.0,1971.7000000000003,0.0,36.0,0.0
20260303-AP605-0015,20260303,AP605,AP604,short,46082000,09:48:02.000,normal_quote,normal_move_fill,interval_vwap,10027.0,46083000.0,9699.0,46084000,09:48:04.000,reversion_exit,closed,9946.0,9673.0,81.0,-26.0,55.0,0.0,55.0,1972.6000000000001,0.0,55.0,0.0
20260303-AP605-0016,20260303,AP605,AP604,short,47404000,10:10:04.000,normal_quote,normal_move_fill,interval_vwap,10027.0,47405000.0,9690.0,47406000,10:10:06.000,reversion_exit,closed,9941.0,9669.0,86.0,-21.0,65.0,0.0,65.0,1971.7,0.0,65.0,0.0
20260303-AP605-0017,20260303,AP605,AP604,short,47596000,10:13:16.000,normal_quote,normal_move_fill,interval_vwap,10025.0,47597000.0,9696.0,47598000,10:13:18.000,reversion_exit,closed,9951.0,9669.0,74.0,-27.0,47.0,0.0,47.0,1972.1,0.0,47.0,0.0
20260303-AP605-0018,20260303,AP605,AP604,short,48765000,10:32:45.000,normal_quote,normal_move_fill,interval_vwap,10047.0,48766000.0,9699.0,48767000,10:32:47.000,reversion_exit,closed,9976.0,9681.0,71.0,-18.0,53.0,0.0,53.0,1974.6000000000001,0.0,53.0,0.0
20260303-AP605-0019,20260303,AP605,AP604,short,49099000,10:38:19.000,normal_quote,normal_move_fill,interval_vwap,10051.0,49100000.0,9720.0,49101000,10:38:21.000,reversion_exit,closed,9984.0,9691.0,67.0,-29.0,38.0,0.0,38.0,1977.1,0.0,38.0,0.0
20260303-AP605-0020,20260303,AP605,AP604,short,49119000,10:38:39.000,normal_quote,normal_move_fill,interval_vwap,10070.0,49120000.0,9732.0,49121000,10:38:41.000,reference_invalid_exit,closed,9991.0,9700.0,79.0,-32.0,47.0,0.0,47.0,1980.2,0.0,47.0,0.0
20260303-AP605-0021,20260303,AP605,AP604,short,49136000,10:38:56.000,normal_quote,normal_move_fill,interval_vwap,10071.0,49137000.0,9732.0,49138000,10:38:58.000,reference_invalid_exit,closed,9992.0,9700.0,79.0,-32.0,47.0,0.0,47.0,1980.3000000000002,0.0,47.0,0.0
20260303-AP605-0022,20260303,AP605,AP604,short,49210000,10:40:10.000,normal_quote,normal_move_fill,interval_vwap,10076.0,49211000.0,9739.0,49212000,10:40:12.000,reversion_exit,closed,9999.0,9707.0,77.0,-32.0,45.0,0.0,45.0,1981.5,0.0,45.0,0.0
20260303-AP605-0023,20260303,AP605,AP604,short,49221000,10:40:21.000,normal_quote,normal_move_fill,interval_vwap,10075.0,49222000.0,9743.0,49223000,10:40:23.000,reversion_exit,closed,10010.0,9715.0,65.0,-28.0,37.0,0.0,37.0,1981.8000000000002,0.0,37.0,0.0
20260303-AP605-0024,20260303,AP605,AP604,short,49811000,10:50:11.000,normal_quote,normal_move_fill,interval_vwap,10086.0,49812000.0,9721.0,49813000,10:50:13.000,reversion_exit,closed,10005.0,9712.0,81.0,-9.0,72.0,0.0,72.0,1980.7,0.0,72.0,0.0
20260303-AP605-0025,20260303,AP605,AP604,short,49824000,10:50:24.000,normal_quote,normal_move_fill,interval_vwap,10083.0,49825000.0,9747.0,49826000,10:50:26.000,reference_invalid_exit,closed,10018.0,9711.0,65.0,-36.0,29.0,0.0,29.0,1983.0,0.0,29.0,0.0
20260303-AP605-0026,20260303,AP605,AP604,short,49986000,10:53:06.000,normal_quote,normal_move_fill,interval_vwap,10095.0,49987000.0,9764.0,49988000,10:53:08.000,reference_invalid_exit,closed,10037.0,9734.0,58.0,-30.0,28.0,0.0,28.0,1985.9,0.0,28.0,0.0
20260303-AP605-0027,20260303,AP605,AP604,long,49991000,10:53:11.000,normal_quote,normal_move_fill,interval_vwap,9956.0,49992000.0,9740.0,49993000,10:53:13.000,reference_invalid_exit,closed,10034.0,9771.0,78.0,-31.0,47.0,0.0,47.0,1969.6,0.0,47.0,0.0
20260303-AP605-0028,20260303,AP605,AP604,long,49996000,10:53:16.000,normal_quote,normal_move_fill,interval_vwap,9951.0,49997000.0,9740.0,49998000,10:53:18.000,reference_invalid_exit,closed,10035.0,9768.0,84.0,-28.0,56.0,0.0,56.0,1969.1,0.0,56.0,0.0
20260303-AP605-0029,20260303,AP605,AP604,long,50001000,10:53:21.000,normal_quote,normal_move_fill,interval_vwap,9952.0,50002000.0,9743.0,50003000,10:53:23.000,reference_invalid_exit,closed,10035.0,9769.0,83.0,-26.0,57.0,0.0,57.0,1969.5,0.0,57.0,0.0
20260303-AP605-0030,20260303,AP605,AP604,long,50006000,10:53:26.000,normal_quote,normal_move_fill,interval_vwap,9953.0,50007000.0,9745.0,50008000,10:53:28.000,reference_invalid_exit,closed,10039.0,9775.0,86.0,-30.0,56.0,0.0,56.0,1969.8000000000002,0.0,56.0,0.0
20260303-AP605-0031,20260303,AP605,AP604,long,50011000,10:53:31.000,normal_quote,normal_move_fill,interval_vwap,9956.0,50012000.0,9751.0,50013000,10:53:33.000,reference_invalid_exit,closed,10044.0,9777.0,88.0,-26.0,62.0,0.0,62.0,1970.7,0.0,62.0,0.0
20260303-AP605-0032,20260303,AP605,AP604,long,50016000,10:53:36.000,normal_quote,normal_move_fill,interval_vwap,9960.0,50017000.0,9746.0,50018000,10:53:38.000,reference_invalid_exit,closed,10044.0,9777.0,84.0,-31.0,53.0,0.0,53.0,1970.6,0.0,53.0,0.0
20260303-AP605-0033,20260303,AP605,AP604,long,50021000,10:53:41.000,normal_quote,normal_move_fill,interval_vwap,9960.0,50022000.0,9750.0,50023000,10:53:43.000,reference_invalid_exit,closed,10043.0,9776.0,83.0,-26.0,57.0,0.0,57.0,1971.0,0.0,57.0,0.0
20260303-AP605-0034,20260303,AP605,AP604,long,50026000,10:53:46.000,normal_quote,normal_move_fill,interval_vwap,9960.0,50027000.0,9747.0,50028000,10:53:48.000,reversion_exit,closed,10040.0,9773.0,80.0,-26.0,54.0,0.0,54.0,1970.7,0.0,54.0,0.0
20260303-AP605-0035,20260303,AP605,AP604,long,50071000,10:54:31.000,fill_during_replace,normal_move_fill,interval_vwap,9966.0,50072000.0,9810.0,50073000,10:54:33.000,reference_invalid_exit,closed,10065.0,9827.0,99.0,-17.0,82.0,0.0,82.0,1977.6,0.0,82.0,0.0
20260303-AP605-0036,20260303,AP605,AP604,long,50076000,10:54:36.000,normal_quote,normal_move_fill,interval_vwap,9981.0,50077000.0,9772.0,50078000,10:54:38.000,reference_invalid_exit,closed,10067.0,9841.0,86.0,-69.0,17.0,0.0,17.0,1975.3000000000002,0.0,17.0,0.0
20260303-AP605-0037,20260303,AP605,AP604,long,50081000,10:54:41.000,normal_quote,normal_move_fill,interval_vwap,9986.0,50082000.0,9778.0,50083000,10:54:43.000,reference_invalid_exit,closed,10067.0,9839.0,81.0,-61.0,20.0,0.0,20.0,1976.4,0.0,20.0,0.0
20260303-AP605-0038,20260303,AP605,AP604,long,50086000,10:54:46.000,normal_quote,normal_move_fill,interval_vwap,9984.0,50087000.0,9788.0,50088000,10:54:48.000,reference_invalid_exit,closed,10071.0,9843.0,87.0,-55.0,32.0,0.0,32.0,1977.2000000000003,0.0,32.0,0.0
20260303-AP605-0039,20260303,AP605,AP604,long,50091000,10:54:51.000,normal_quote,normal_move_fill,interval_vwap,9985.0,50092000.0,9792.0,50093000,10:54:53.000,reference_invalid_exit,closed,10075.0,9851.0,90.0,-59.0,31.0,0.0,31.0,1977.7,0.0,31.0,0.0
20260303-AP605-0040,20260303,AP605,AP604,long,50096000,10:54:56.000,normal_quote,normal_move_fill,interval_vwap,9991.0,50097000.0,9835.0,50098000,10:54:58.000,reference_invalid_exit,closed,10069.0,9851.0,78.0,-16.0,62.0,0.0,62.0,1982.6,0.0,62.0,0.0
20260303-AP605-0041,20260303,AP605,AP604,long,50101000,10:55:01.000,normal_quote,normal_move_fill,interval_vwap,9985.0,50102000.0,9805.0,50103000,10:55:03.000,reference_invalid_exit,closed,10061.0,9837.0,76.0,-32.0,44.0,0.0,44.0,1979.0,0.0,44.0,0.0
20260303-AP605-0042,20260303,AP605,AP604,long,50106000,10:55:06.000,normal_quote,normal_move_fill,interval_vwap,9976.0,50107000.0,9791.0,50108000,10:55:08.000,reference_invalid_exit,closed,10068.0,9837.0,92.0,-46.0,46.0,0.0,46.0,1976.7,0.0,46.0,0.0
20260303-AP605-0043,20260303,AP605,AP604,long,50111000,10:55:11.000,normal_quote,normal_move_fill,interval_vwap,9982.0,50112000.0,9774.0,50113000,10:55:13.000,reversion_exit,closed,10066.0,9776.0,84.0,-2.0,82.0,0.0,82.0,1975.6000000000001,0.0,82.0,0.0
20260303-AP605-0044,20260303,AP605,AP604,long,50241000,10:57:21.000,fill_during_replace,normal_move_fill,interval_vwap,9974.0,50242000.0,9793.0,50243000,10:57:23.000,reference_invalid_exit,closed,10091.0,9816.0,117.0,-23.0,94.0,0.0,94.0,1976.7000000000003,0.0,94.0,0.0
20260303-AP605-0045,20260303,AP605,AP604,long,50246000,10:57:26.000,normal_quote,normal_move_fill,interval_vwap,10010.0,50247000.0,9788.0,50248000,10:57:28.000,reference_invalid_exit,closed,10086.0,9811.0,76.0,-23.0,53.0,0.0,53.0,1979.8000000000002,0.0,53.0,0.0
20260303-AP605-0046,20260303,AP605,AP604,long,50251000,10:57:31.000,normal_quote,normal_move_fill,interval_vwap,10001.0,50252000.0,9786.0,50253000,10:57:33.000,reference_invalid_exit,closed,10082.0,9827.0,81.0,-41.0,40.0,0.0,40.0,1978.7,0.0,40.0,0.0
20260303-AP605-0047,20260303,AP605,AP604,long,50256000,10:57:36.000,normal_quote,normal_move_fill,interval_vwap,9999.0,50257000.0,9788.0,50258000,10:57:38.000,reference_invalid_exit,closed,10084.0,9827.0,85.0,-39.0,46.0,0.0,46.0,1978.7000000000003,0.0,46.0,0.0
20260303-AP605-0048,20260303,AP605,AP604,long,50261000,10:57:41.000,normal_quote,normal_move_fill,interval_vwap,10005.0,50262000.0,9788.0,50263000,10:57:43.000,reference_invalid_exit,closed,10087.0,9831.0,82.0,-43.0,39.0,0.0,39.0,1979.3000000000002,0.0,39.0,0.0
20260303-AP605-0049,20260303,AP605,AP604,long,50266000,10:57:46.000,normal_quote,normal_move_fill,interval_vwap,10003.0,50267000.0,9795.0,50268000,10:57:48.000,reference_invalid_exit,closed,10090.0,9834.0,87.0,-39.0,48.0,0.0,48.0,1979.8000000000002,0.0,48.0,0.0
20260303-AP605-0050,20260303,AP605,AP604,long,50272000,10:57:52.000,normal_quote,normal_move_fill,interval_vwap,10006.0,50273000.0,9795.0,50274000,10:57:54.000,reference_invalid_exit,closed,10090.0,9833.0,84.0,-38.0,46.0,0.0,46.0,1980.1,0.0,46.0,0.0
20260303-AP605-0051,20260303,AP605,AP604,long,50277000,10:57:57.000,normal_quote,normal_move_fill,interval_vwap,10004.0,50278000.0,9801.0,50279000,10:57:59.000,reference_invalid_exit,closed,10089.0,9835.0,85.0,-34.0,51.0,0.0,51.0,1980.5,0.0,51.0,0.0
20260303-AP605-0052,20260303,AP605,AP604,long,50282000,10:58:02.000,normal_quote,normal_move_fill,interval_vwap,10004.0,50283000.0,9794.0,50284000,10:58:04.000,reference_invalid_exit,closed,10085.0,9828.0,81.0,-34.0,47.0,0.0,47.0,1979.8000000000002,0.0,47.0,0.0
20260303-AP605-0053,20260303,AP605,AP604,long,50287000,10:58:07.000,normal_quote,normal_move_fill,interval_vwap,10004.0,50288000.0,9832.0,50289000,10:58:09.000,reference_invalid_exit,closed,10094.0,9837.0,90.0,-5.0,85.0,0.0,85.0,1983.6000000000001,0.0,85.0,0.0
20260303-AP605-0054,20260303,AP605,AP604,long,50292000,10:58:12.000,normal_quote,normal_move_fill,interval_vwap,10012.0,50293000.0,9801.0,50294000,10:58:14.000,reference_invalid_exit,closed,10096.0,9841.0,84.0,-40.0,44.0,0.0,44.0,1981.3000000000002,0.0,44.0,0.0
20260303-AP605-0055,20260303,AP605,AP604,long,50297000,10:58:17.000,normal_quote,normal_move_fill,interval_vwap,10012.0,50298000.0,9806.0,50299000,10:58:19.000,reference_invalid_exit,closed,10090.0,9836.0,78.0,-30.0,48.0,0.0,48.0,1981.8000000000002,0.0,48.0,0.0
20260303-AP605-0056,20260303,AP605,AP604,long,50303000,10:58:23.000,normal_quote,normal_move_fill,interval_vwap,10010.0,50304000.0,9809.0,50305000,10:58:25.000,reference_invalid_exit,closed,10097.0,9831.0,87.0,-22.0,65.0,0.0,65.0,1981.9,0.0,65.0,0.0
20260303-AP605-0057,20260303,AP605,AP604,long,50308000,10:58:28.000,normal_quote,normal_move_fill,interval_vwap,10013.0,50309000.0,9818.0,50310000,10:58:30.000,reference_invalid_exit,closed,10112.0,9851.0,99.0,-33.0,66.0,0.0,66.0,1983.1000000000001,0.0,66.0,0.0
20260303-AP605-0058,20260303,AP605,AP604,long,50313000,10:58:33.000,normal_quote,normal_move_fill,interval_vwap,10023.0,50314000.0,9815.0,50315000,10:58:35.000,reference_invalid_exit,closed,10105.0,9849.0,82.0,-34.0,48.0,0.0,48.0,1983.8000000000002,0.0,48.0,0.0
20260303-AP605-0059,20260303,AP605,AP604,long,50318000,10:58:38.000,normal_quote,normal_move_fill,interval_vwap,10023.0,50319000.0,9818.0,50320000,10:58:40.000,reference_invalid_exit,closed,10109.0,9854.0,86.0,-36.0,50.0,0.0,50.0,1984.1000000000001,0.0,50.0,0.0
20260303-AP605-0060,20260303,AP605,AP604,long,50323000,10:58:43.000,normal_quote,normal_move_fill,interval_vwap,10029.0,50324000.0,9829.0,50325000,10:58:45.000,reference_invalid_exit,closed,10111.0,9856.0,82.0,-27.0,55.0,0.0,55.0,1985.8000000000002,0.0,55.0,0.0
20260303-AP605-0061,20260303,AP605,AP604,long,50328000,10:58:48.000,normal_quote,normal_move_fill,interval_vwap,10028.0,50329000.0,9832.0,50330000,10:58:50.000,reference_invalid_exit,closed,10110.0,9863.0,82.0,-31.0,51.0,0.0,51.0,1986.0,0.0,51.0,0.0
20260303-AP605-0062,20260303,AP605,AP604,long,50333000,10:58:53.000,normal_quote,normal_move_fill,interval_vwap,10025.0,50334000.0,9825.0,50335000,10:58:55.000,reference_invalid_exit,closed,10109.0,9864.0,84.0,-39.0,45.0,0.0,45.0,1985.0,0.0,45.0,0.0
20260303-AP605-0063,20260303,AP605,AP604,long,50338000,10:58:58.000,normal_quote,normal_move_fill,interval_vwap,10032.0,50339000.0,9838.0,50340000,10:59:00.000,reference_invalid_exit,closed,10125.0,9886.0,93.0,-48.0,45.0,0.0,45.0,1987.0,0.0,45.0,0.0
20260303-AP605-0064,20260303,AP605,AP604,long,50344000,10:59:04.000,normal_quote,normal_move_fill,interval_vwap,10041.0,50345000.0,9836.0,50346000,10:59:06.000,reference_invalid_exit,closed,10115.0,9898.0,74.0,-62.0,12.0,0.0,12.0,1987.7,0.0,12.0,0.0
20260303-AP605-0065,20260303,AP605,AP604,long,50349000,10:59:09.000,normal_quote,normal_move_fill,interval_vwap,10035.0,50350000.0,9839.0,50351000,10:59:11.000,reference_invalid_exit,closed,10113.0,9885.0,78.0,-46.0,32.0,0.0,32.0,1987.4,0.0,32.0,0.0
20260303-AP605-0066,20260303,AP605,AP604,long,50354000,10:59:14.000,normal_quote,normal_move_fill,interval_vwap,10036.0,50355000.0,9850.0,50356000,10:59:16.000,reference_invalid_exit,closed,10129.0,9900.0,93.0,-50.0,43.0,0.0,43.0,1988.6,0.0,43.0,0.0
20260303-AP605-0067,20260303,AP605,AP604,long,50359000,10:59:19.000,normal_quote,normal_move_fill,interval_vwap,10045.0,50360000.0,9851.0,50361000,10:59:21.000,reference_invalid_exit,closed,10125.0,9894.0,80.0,-43.0,37.0,0.0,37.0,1989.6,0.0,37.0,0.0
20260303-AP605-0068,20260303,AP605,AP604,long,50364000,10:59:24.000,normal_quote,normal_move_fill,interval_vwap,10043.0,50365000.0,9854.0,50366000,10:59:26.000,reference_invalid_exit,closed,10126.0,9896.0,83.0,-42.0,41.0,0.0,41.0,1989.7000000000003,0.0,41.0,0.0
20260303-AP605-0069,20260303,AP605,AP604,long,50369000,10:59:29.000,normal_quote,normal_move_fill,interval_vwap,10045.0,50370000.0,9861.0,50371000,10:59:31.000,reference_invalid_exit,closed,10127.0,9896.0,82.0,-35.0,47.0,0.0,47.0,1990.6,0.0,47.0,0.0
20260303-AP605-0070,20260303,AP605,AP604,long,50374000,10:59:34.000,normal_quote,normal_move_fill,interval_vwap,10040.0,50375000.0,9858.0,50376000,10:59:36.000,reference_invalid_exit,closed,10131.0,9900.0,91.0,-42.0,49.0,0.0,49.0,1989.8000000000002,0.0,49.0,0.0
20260303-AP605-0071,20260303,AP605,AP604,long,50379000,10:59:39.000,normal_quote,normal_move_fill,interval_vwap,10053.0,50380000.0,9870.0,50381000,10:59:41.000,reference_invalid_exit,closed,10135.0,9891.0,82.0,-21.0,61.0,0.0,61.0,1992.3000000000002,0.0,61.0,0.0
20260303-AP605-0072,20260303,AP605,AP604,long,50384000,10:59:44.000,normal_quote,normal_move_fill,interval_vwap,10050.0,50385000.0,9867.0,50386000,10:59:46.000,reference_invalid_exit,closed,10127.0,9891.0,77.0,-24.0,53.0,0.0,53.0,1991.7,0.0,53.0,0.0
20260303-AP605-0073,20260303,AP605,AP604,long,50389000,10:59:49.000,normal_quote,normal_move_fill,interval_vwap,10045.0,50390000.0,9869.0,50391000,10:59:51.000,reference_invalid_exit,closed,10128.0,9891.0,83.0,-22.0,61.0,0.0,61.0,1991.4,0.0,61.0,0.0
20260303-AP605-0074,20260303,AP605,AP604,long,50394000,10:59:54.000,normal_quote,normal_move_fill,interval_vwap,10041.0,50395000.0,9864.0,50396000,10:59:56.000,reference_invalid_exit,closed,10121.0,9889.0,80.0,-25.0,55.0,0.0,55.0,1990.5,0.0,55.0,0.0
20260303-AP605-0075,20260303,AP605,AP604,long,50399000,10:59:59.000,normal_quote,normal_move_fill,interval_vwap,10039.0,50400000.0,9869.0,50401000,11:00:01.000,reference_invalid_exit,closed,10129.0,9891.0,90.0,-22.0,68.0,0.0,68.0,1990.8000000000002,0.0,68.0,0.0
20260303-AP605-0076,20260303,AP605,AP604,long,50404000,11:00:04.000,normal_quote,normal_move_fill,interval_vwap,10042.0,50405000.0,9864.0,50406000,11:00:06.000,reference_invalid_exit,closed,10127.0,9891.0,85.0,-27.0,58.0,0.0,58.0,1990.6000000000001,0.0,58.0,0.0
20260303-AP605-0077,20260303,AP605,AP604,long,50409000,11:00:09.000,normal_quote,normal_move_fill,interval_vwap,10043.0,50410000.0,9862.0,50411000,11:00:11.000,reference_invalid_exit,closed,10122.0,9891.0,79.0,-29.0,50.0,0.0,50.0,1990.5,0.0,50.0,0.0
20260303-AP605-0078,20260303,AP605,AP604,long,50414000,11:00:14.000,normal_quote,normal_move_fill,interval_vwap,10039.0,50415000.0,9867.0,50416000,11:00:16.000,reference_invalid_exit,closed,10123.0,9891.0,84.0,-24.0,60.0,0.0,60.0,1990.6000000000001,0.0,60.0,0.0
20260303-AP605-0079,20260303,AP605,AP604,long,50419000,11:00:19.000,normal_quote,normal_move_fill,interval_vwap,10043.0,50420000.0,9868.0,50421000,11:00:21.000,reference_invalid_exit,closed,10127.0,9891.0,84.0,-23.0,61.0,0.0,61.0,1991.1000000000001,0.0,61.0,0.0
20260303-AP605-0080,20260303,AP605,AP604,long,50424000,11:00:24.000,normal_quote,normal_move_fill,interval_vwap,10047.0,50425000.0,9870.0,50426000,11:00:26.000,reference_invalid_exit,closed,10127.0,9895.0,80.0,-25.0,55.0,0.0,55.0,1991.7,0.0,55.0,0.0
20260303-AP605-0081,20260303,AP605,AP604,long,50429000,11:00:29.000,normal_quote,normal_move_fill,interval_vwap,10047.0,50430000.0,9873.0,50431000,11:00:31.000,reference_invalid_exit,closed,10132.0,9900.0,85.0,-27.0,58.0,0.0,58.0,1992.0,0.0,58.0,0.0
20260303-AP605-0082,20260303,AP605,AP604,long,50434000,11:00:34.000,normal_quote,normal_move_fill,interval_vwap,10046.0,50435000.0,9869.0,50436000,11:00:36.000,reference_invalid_exit,closed,10129.0,9898.0,83.0,-29.0,54.0,0.0,54.0,1991.5,0.0,54.0,0.0
20260303-AP605-0083,20260303,AP605,AP604,long,50439000,11:00:39.000,normal_quote,normal_move_fill,interval_vwap,10045.0,50440000.0,9890.0,50441000,11:00:41.000,reference_invalid_exit,closed,10126.0,9895.0,81.0,-5.0,76.0,0.0,76.0,1993.5,0.0,76.0,0.0
20260303-AP605-0084,20260303,AP605,AP604,long,50444000,11:00:44.000,normal_quote,normal_move_fill,interval_vwap,10042.0,50445000.0,9892.0,50446000,11:00:46.000,reference_invalid_exit,closed,10129.0,9898.0,87.0,-6.0,81.0,0.0,81.0,1993.4,0.0,81.0,0.0
20260303-AP605-0085,20260303,AP605,AP604,long,50449000,11:00:49.000,normal_quote,normal_move_fill,interval_vwap,10044.0,50450000.0,9893.0,50451000,11:00:51.000,reference_invalid_exit,closed,10125.0,9904.0,81.0,-11.0,70.0,0.0,70.0,1993.7000000000003,0.0,70.0,0.0
20260303-AP605-0086,20260303,AP605,AP604,long,50454000,11:00:54.000,normal_quote,normal_move_fill,interval_vwap,10041.0,50455000.0,9895.0,50456000,11:00:56.000,reference_invalid_exit,closed,10128.0,9915.0,87.0,-20.0,67.0,0.0,67.0,1993.6,0.0,67.0,0.0
20260303-AP605-0087,20260303,AP605,AP604,long,50459000,11:00:59.000,normal_quote,normal_move_fill,interval_vwap,10050.0,50460000.0,9897.0,50461000,11:01:01.000,reference_invalid_exit,closed,10128.0,9918.0,78.0,-21.0,57.0,0.0,57.0,1994.7,0.0,57.0,0.0
20260303-AP605-0088,20260303,AP605,AP604,long,50464000,11:01:04.000,normal_quote,normal_move_fill,interval_vwap,10045.0,50465000.0,9901.0,50466000,11:01:06.000,reference_invalid_exit,closed,10134.0,9921.0,89.0,-20.0,69.0,0.0,69.0,1994.6,0.0,69.0,0.0
20260303-AP605-0089,20260303,AP605,AP604,long,50469000,11:01:09.000,normal_quote,normal_move_fill,interval_vwap,10050.0,50470000.0,9903.0,50471000,11:01:11.000,reference_invalid_exit,closed,10133.0,9920.0,83.0,-17.0,66.0,0.0,66.0,1995.3000000000002,0.0,66.0,0.0
20260303-AP605-0090,20260303,AP605,AP604,long,50475000,11:01:15.000,normal_quote,normal_move_fill,interval_vwap,10049.0,50476000.0,9905.0,50477000,11:01:17.000,reference_invalid_exit,closed,10146.0,9934.0,97.0,-29.0,68.0,0.0,68.0,1995.4,0.0,68.0,0.0
20260303-AP605-0091,20260303,AP605,AP604,long,50480000,11:01:20.000,normal_quote,normal_move_fill,interval_vwap,10063.0,50481000.0,9907.0,50482000,11:01:22.000,reference_invalid_exit,closed,10144.0,9932.0,81.0,-25.0,56.0,0.0,56.0,1997.0,0.0,56.0,0.0
20260303-AP605-0092,20260303,AP605,AP604,long,50485000,11:01:25.000,normal_quote,normal_move_fill,interval_vwap,10060.0,50486000.0,9910.0,50487000,11:01:27.000,reference_invalid_exit,closed,10147.0,9938.0,87.0,-28.0,59.0,0.0,59.0,1997.0,0.0,59.0,0.0
