检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SA607|21:05:42.000,20260519,21:05:42.000,21:05:43.000,SA,SA607,342000,616,617,342000,interval_execution_drop,1147.5,0.7413,5,"SA609,SA608,SA701,SA610,SA606",20,167,290.0,1147.0,1092.861111111111,0.5,4.357298474945534,54.638888888888914,476.15589445654825,1098.475,49.02500000000009,20.0,20.0,54.138888888888914,72.0,78686.0,72.0,3934.000000000002,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SA607|10:03:01.000,20260520,10:03:01.000,10:03:02.000,SA,SA607,46981000,11614,11615,46981000,interval_execution_drop,1138.5,0.0,5,"SA609,SA608,SA701,SA610,SA606",20,178,290.0,1139.0,807.7152317880794,-0.5,-4.391743522178305,330.78476821192055,2905.443726059908,937.5813008130082,200.91869918699183,20.0,20.0,330.78476821192055,151.0,121965.0,151.0,49948.5,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SA608|21:07:40.000,20260519,21:07:40.000,21:07:41.000,SA,SA608,460000,567,568,460000,interval_execution_drop,1178.5,0.0,5,"SA609,SA607,SA701,SA610,SA606",20,128,289.0,1179.0,1109.264705882353,-0.5,-4.2426813746287655,69.23529411764707,587.4865856397715,1127.9782608695652,50.52173913043475,20.0,20.0,68.98529411764707,34.0,37715.0,34.0,2354.0000000000005,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SA609|21:03:56.000,20260519,21:03:56.000,21:03:57.000,SA,SA609,236000,493,494,236000,interval_execution_drop,1187.5,0.0,5,"SA607,SA608,SA701,SA610,SA606",20,157,226.0,1188.0,1076.387665198238,-0.5,-4.210526315789474,111.11233480176202,935.682819383259,1095.8759124087592,91.62408759124082,20.0,20.0,111.11233480176202,227.0,244340.0,227.0,25222.499999999978,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SA609|21:05:23.000,20260519,21:05:23.000,21:05:24.000,SA,SA609,323000,667,668,323000,interval_execution_drop,1186.5,0.7413,5,"SA607,SA608,SA701,SA610,SA606",20,244,290.0,1187.0,1162.0782041998552,-0.5,-4.214075010535188,24.421795800144764,205.8305587875665,1163.879054054054,22.620945945946005,20.0,20.0,24.421795800144764,1381.0,1604830.0,1381.0,33726.49999999992,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SA609|21:11:42.000,20260519,21:11:42.000,21:11:43.000,SA,SA609,702000,1425,1426,702000,interval_execution_drop,1186.5,0.0,5,"SA607,SA608,SA701,SA610,SA606",20,291,290.0,1186.0,1125.095238095238,0.5,4.214075010535188,61.404761904761926,517.5285453414406,1125.858905165767,60.641094834232945,20.0,20.0,61.404761904761926,1281.0,1441247.0,1281.0,78659.50000000003,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SA609|10:03:02.000,20260520,10:03:02.000,10:03:03.000,SA,SA609,46982000,21005,21006,46982000,interval_execution_drop,1178.5,0.0,5,"SA607,SA608,SA701,SA610,SA606",20,255,290.0,1178.0,983.1286043829297,0.5,4.2426813746287655,195.37139561707033,1657.7971626395447,1015.9773275446213,162.5226724553787,20.0,20.0,194.87139561707033,1734.0,1704745.0,1734.0,338773.99999999994,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SA609|10:36:56.000,20260520,10:36:56.000,10:36:57.000,SA,SA609,49016000,23244,23245,49016000,interval_execution_drop,1177.5,0.0,5,"SA607,SA608,SA701,SA610,SA606",20,246,290.0,1177.0,941.3768996960487,0.5,4.246284501061571,236.12310030395133,2005.2917223265506,1024.6454183266933,152.8545816733067,20.0,20.0,235.62310030395133,1645.0,1548565.0,1645.0,388422.49999999994,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SA701|21:05:56.000,20260519,21:05:56.000,21:05:57.000,SA,SA701,356000,421,422,356000,interval_execution_drop,1238.0,0.0,5,"SA609,SA607,SA608,SA610,SA606",20,137,289.0,1237.0,1129.5,1.0,8.077544426494347,108.5,876.4135702746364,1166.3333333333333,71.66666666666674,20.0,20.0,107.5,8.0,9036.0,8.0,868.0,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SA701|21:07:42.000,20260519,21:07:42.000,21:07:43.000,SA,SA701,462000,615,616,462000,interval_execution_drop,1236.5,0.7413,5,"SA609,SA607,SA608,SA610,SA606",20,193,290.0,1235.0,1204.547619047619,1.5,12.13101496158512,31.952380952380963,258.4098742610672,1208.8541666666667,27.645833333333258,20.0,20.0,31.952380952380963,42.0,50591.0,42.0,1342.0000000000005,trade_recovered_3s,,2.0,1.0,
