检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,Y2605|09:15:57.450,20260309,09:15:57.450,09:15:58.450,Y,Y2605,44157450,16144,16144,44157450,interval_execution_drop,8896.0,2.9652,5,"Y2609,Y2607,Y2611,Y2608,Y2612",20,517,289.506,8902.0,8834.0,-6.0,-6.744604316546763,62.0,69.69424460431655,8869.64705882353,26.352941176470267,24.151999999999997,26.29546666668226,62.0,8.0,706720.0,8.0,4960.0,trade_recovered_3s,,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,Y2605|09:24:52.464,20260309,09:24:52.464,09:24:53.464,Y,Y2605,44692464,17203,17203,44692464,interval_execution_drop,8902.5,2.2239,4,"Y2609,Y2611,Y2608,Y2612",20,510,289.514,8906.0,8849.6,-3.5,-3.9314799213704017,52.899999999999636,59.42151081156938,8870.5,32.0,25.151999999999997,25.151999999999997,52.899999999999636,5.0,442480.0,5.0,2644.999999999982,trade_recovered_3s,,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,Y2605|09:30:28.968,20260309,09:30:28.968,09:30:29.968,Y,Y2605,45028968,17788,17788,45028968,interval_execution_drop,8908.0,1.4826,5,"Y2609,Y2607,Y2611,Y2608,Y2612",20,361,289.504,8906.0,8798.0,2.0,2.24517287831163,110.0,123.48450830713965,8884.4,23.600000000000364,20.7216,20.7216,106.0,1.0,87980.0,1.0,1100.0,trade_recovered_3s,,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,Y2605|10:12:02.485,20260309,10:12:02.485,10:12:03.485,Y,Y2605,47522485,22435,22435,47522485,interval_execution_drop,8905.0,2.2239,4,"Y2609,Y2607,Y2611,Y2608",20,314,289.508,8904.0,8820.0,1.0,1.1229646266142617,85.0,95.45199326221224,8876.0,29.0,22.7912,22.7912,84.5,1.0,88200.0,1.0,850.0,trade_recovered_3s,,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,Y2605|10:38:59.035,20260309,10:38:59.035,10:39:00.035,Y,Y2605,49139035,23708,23708,49139035,interval_execution_drop,8902.5,0.7413,4,"Y2609,Y2607,Y2611,Y2608",20,313,289.004,8906.0,8792.0,-3.5,-3.9314799213704017,110.5,124.12243751755125,8882.0,20.5,20.0,20.0,110.5,1.0,87920.0,1.0,1105.0,quote_only_recovered_3s,,5.008,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,Y2605|11:16:07.553,20260309,11:16:07.553,11:16:08.553,Y,Y2605,51367553,27629,27629,51367553,interval_execution_drop,8892.0,1.4826,5,"Y2609,Y2607,Y2611,Y2608,Y2612",20,256,290.0,8890.0,8798.0,2.0,2.249212775528565,94.0,105.71300044984255,8860.0,32.0,31.151999999999997,28.960785964904655,93.0,1.0,87980.0,1.0,940.0,trade_recovered_3s,,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,Y2605|11:23:28.555,20260309,11:23:28.555,11:23:29.555,Y,Y2605,51808555,28454,28454,51808555,interval_execution_drop,8905.0,0.7413,4,"Y2609,Y2607,Y2611,Y2612",20,349,289.502,8904.0,8822.0,1.0,1.1229646266142617,83.0,93.20606400898372,8876.0,29.0,20.0,20.0,82.0,1.0,88220.0,1.0,830.0,trade_recovered_3s,,2.0,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,Y2609|13:58:29.094,20260309,13:58:29.094,,Y,Y2609,61109094,28582,28582,61109094,visible_execution_drop,8594.5,4.4478,4,"Y2607,Y2611,Y2608,Y2612",20,332,290.0,8570.0,8579.954471544715,24.5,28.506603060096573,14.545528455284511,16.924228815270826,,,22.7216,22.7216,19.5,615.0,52766720.0,615.0,89454.99999999974,trade_recovered_3s,0.5,,0.5,
