trade_id,trade_date,target_contract,hedge_contract,direction,fill_key,fill_time,fill_context,event_label,fill_evidence,target_entry_price,hedge_entry_key,hedge_entry_price,exit_key,exit_time,exit_reason,status,target_exit_price,hedge_exit_price,target_pnl,hedge_pnl,gross_pnl,commission,net_pnl,gross_margin,unhedged_worst_mark_pnl,hedged_worst_mark_pnl,observed_worst_mark_pnl
20260306-AP605-0001,20260306,AP605,AP604,long,43284000,09:01:24.000,normal_quote,normal_move_fill,interval_vwap,10366.0,43285000,9954.0,43287000,09:01:27.000,hedged_exit,closed,10586.0,9987.0,220.0,-33.0,187.0,0.0,187.0,2032.0000000000002,0.0,183.0,0.0
20260306-AP605-0002,20260306,AP605,AP604,long,43375000,09:02:55.000,normal_quote,normal_move_fill,interval_vwap,10343.0,43376000,9931.0,43378000,09:02:58.000,hedged_exit,closed,10534.0,9955.0,191.0,-24.0,167.0,0.0,167.0,2027.4,0.0,162.0,0.0
20260306-AP605-0003,20260306,AP605,AP604,long,43387000,09:03:07.000,normal_quote,normal_move_fill,interval_vwap,10300.0,43388000,9954.0,43390000,09:03:10.000,hedged_exit,closed,10557.0,9982.0,257.0,-28.0,229.0,0.0,229.0,2025.4,0.0,224.0,0.0
20260306-AP605-0004,20260306,AP605,AP604,long,43618000,09:06:58.000,normal_quote,normal_move_fill,interval_vwap,10307.0,43619000,9829.0,43621000,09:07:01.000,hedged_exit,closed,10471.0,9874.0,164.0,-45.0,119.0,0.0,119.0,2013.6000000000001,0.0,119.0,0.0
