检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2604|23:50:47.000,20260302,23:50:47.000,23:50:48.000,SN,SN2604,10247000,20479,20479,10247000,interval_execution_drop,459607.5,7.412999999999999,4,"SN2605,SN2606,SN2607,SN2608",20,521,290.0,459360.0,459167.77777777775,24.75,5.385029617662897,43.97222222222481,9.56734218267213,459136.76923076925,47.073076923075135,40.5128,31.925066666675182,29.705555555559112,18.0,8265020.0,18.0,7915.000000000466,trade_recovered_3s,,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2604|00:21:34.000,20260302,00:21:34.000,,SN,SN2604,12094000,24165,24165,12094000,visible_execution_drop,456425.0,7.412999999999999,3,"SN2606,SN2603,SN2607",20,373,290.0,456000.0,456146.17647058825,42.5,9.311496960070109,27.88235294117476,6.10885752120825,,,37.0824,33.8672,39.875,34.0,15508970.0,34.0,9479.999999999418,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2604|11:19:04.500,20260302,11:19:04.500,,SN,SN2604,51544500,43659,43659,51544500,visible_execution_drop,438605.0,5.9304,5,"SN2605,SN2606,SN2603,SN2607,SN2608",20,397,290.0,438000.0,438320.1818181818,60.5,13.79373240159141,28.48181818181765,6.493728567120223,,,53.873599999999996,43.98960000002301,44.0,55.0,24107610.0,55.0,15664.999999999709,trade_recovered_3s,0.5,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2604|13:42:02.500,20260302,13:42:02.500,13:42:03.500,SN,SN2604,60122500,46414,46414,60122500,interval_execution_drop,442715.0,4.07715,4,"SN2605,SN2606,SN2603,SN2608",20,478,290.0,442800.0,442250.1898734177,-8.5,-1.9199710874942117,46.4810126582277,10.499082402499962,442321.39896373055,39.360103626945055,41.5128,35.5824,46.4810126582277,158.0,69875530.0,158.0,73439.99999999977,trade_recovered_3s,,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2604|14:02:59.500,20260302,14:02:59.500,,SN,SN2604,61379500,48928,48928,61379500,visible_execution_drop,444120.0,2.9652,5,"SN2605,SN2606,SN2603,SN2607,SN2608",20,429,290.0,443700.0,443935.29411764705,42.0,9.456903539583896,18.470588235295146,4.158918363346651,,,39.5128,33.5824,34.25,51.0,22640700.0,51.0,9420.000000000524,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2604|14:47:18.500,20260302,14:47:18.500,,SN,SN2604,64038500,54242,54242,64038500,visible_execution_drop,444470.0,2.9652,5,"SN2605,SN2606,SN2603,SN2607,SN2608",20,383,290.0,444030.0,444316.8,44.0,9.899430782729993,15.320000000001164,3.44680180889625,,,38.5128,39.703520000023005,41.0,25.0,11107920.0,25.0,3830.000000000291,trade_recovered_3s,0.5,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2604|14:51:01.500,20260302,14:51:01.500,,SN,SN2604,64261500,54688,54688,64261500,visible_execution_drop,443865.0,5.1891,5,"SN2605,SN2606,SN2603,SN2607,SN2608",20,405,290.0,443400.0,443702.85714285716,46.5,10.476158291372377,16.214285714284053,3.6529768542876893,,,40.0128,35.26848,40.125,21.0,9317760.0,21.0,3404.9999999996508,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2605|23:49:50.000,20260302,23:49:50.000,,SN,SN2605,10190000,20351,20351,10190000,visible_execution_drop,460000.0,6.6716999999999995,3,"SN2606,SN2607,SN2608",20,280,290.0,459280.0,459879.1666666667,72.0,15.652173913043478,12.083333333331392,2.626811594202477,,,54.873599999999996,50.425799999999995,71.5,12.0,5518550.0,12.0,1449.9999999997672,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2605|10:12:18.000,20260302,10:12:18.000,10:12:19.000,SN,SN2605,47538000,37422,37422,47538000,visible_execution_drop,437255.0,5.745075,4,"SN2606,SN2603,SN2607,SN2608",20,234,290.0,436080.0,436523.0,117.5,26.872191284262044,73.2,16.740803421344523,436619.2,63.57999999999883,71.6648,65.7344,117.5,20.0,8730460.0,20.0,14640.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2605|14:27:16.500,20260302,14:27:16.500,,SN,SN2605,62836500,51777,51777,62836500,visible_execution_drop,444435.0,7.412999999999999,5,"SN2604,SN2606,SN2603,SN2607,SN2608",20,275,290.0,444020.0,444260.0,41.5,9.337698426091555,17.5,3.937583673653065,,,37.5128,39.656266666691614,41.5,3.0,1332780.0,3.0,525.0,trade_recovered_3s,0.5,,0.5,
