检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH605|21:03:22.000,20260324,21:03:22.000,21:03:23.000,SH,SH605,202000,432,433,202000,interval_execution_drop,2589.0,3.7064999999999997,5,"SH607,SH609,SH606,SH608,SH701",20,123,192.0,2585.0,2419.093220338983,4.0,15.44998068752414,169.90677966101703,656.2641161105331,2483.0604395604396,105.93956043956041,20.0,48.1584,165.40677966101703,118.0,285453.0,118.0,20049.000000000007,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH605|21:03:56.000,20260324,21:03:56.000,21:03:57.000,SH,SH605,236000,500,501,236000,interval_execution_drop,2589.0,1.4826,5,"SH607,SH609,SH606,SH608,SH701",20,157,226.0,2584.0,2425.3230769230768,5.0,19.312475859405176,163.67692307692323,632.2013251329596,2477.9139784946237,111.08602150537627,20.0,72.09519999999999,159.67692307692323,130.0,315292.0,130.0,21278.000000000022,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH605|21:50:12.000,20260324,21:50:12.000,21:50:13.000,SH,SH605,3012000,5591,5592,3012000,interval_execution_drop,2585.0,0.7413,5,"SH607,SH609,SH606,SH608,SH701",20,162,290.0,2578.0,2429.25,7.0,27.079303675048354,155.75,602.514506769826,2468.032258064516,116.9677419354839,20.0,20.0,150.25,528.0,1282644.0,528.0,82236.0,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH607|22:28:49.000,20260324,22:28:49.000,22:28:50.000,SH,SH607,5329000,5886,5887,5329000,interval_execution_drop,2595.0,1.4826,5,"SH605,SH609,SH606,SH608,SH701",20,166,290.0,2593.0,2467.6444444444446,2.0,7.707129094412331,127.35555555555538,490.7728537786334,2543.4880952380954,51.51190476190459,20.0,31.234399999999994,125.85555555555538,90.0,222088.0,90.0,11461.999999999985,quote_only_recovered_3s,,4.0,1.0,
