trade_date,market_time_key,display_time,from_state,to_state,reason,grid_anchor,buy_limit,sell_limit,fair_price,order_actions_last_minute
20260303,43140000,08:59:00.000,PAUSED,PAUSED,start,,,,,0
20260303,43273000,09:01:13.000,PAUSED,FLAT_QUOTING,fair_recovered,9866.0,9781.0,9951.0,9866.5,0
20260303,43287000,09:01:27.000,FLAT_QUOTING,SHORT_PENDING_HEDGE,target_fill,9866.0,9781.0,9951.0,9871.875,3
20260303,43288000,09:01:28.000,SHORT_PENDING_HEDGE,HEDGED_POSITION,hedge_fill,9866.0,9781.0,9951.0,9872.25,4
20260303,43289000,09:01:29.000,HEDGED_POSITION,FLATTENING,reversion_exit,9866.0,9781.0,9951.0,9871.875,4
20260303,43289000,09:01:29.000,FLATTENING,COOLDOWN,reversion_exit,9866.0,9781.0,9951.0,9871.875,6
20260303,43291000,09:01:31.000,COOLDOWN,FLAT_QUOTING,fair_recovered,9873.0,9788.0,9958.0,9873.0,6
20260303,43294000,09:01:34.000,FLAT_QUOTING,PAUSED,fair_invalid_or_session_guard,9873.0,9788.0,9958.0,,8
20260303,43297000,09:01:37.000,PAUSED,FLAT_QUOTING,fair_recovered,9873.0,9788.0,9958.0,9873.375,10
20260303,43323000,09:02:03.000,FLAT_QUOTING,PAUSED,fair_invalid_or_session_guard,9873.0,9788.0,9958.0,,12
20260303,43326000,09:02:06.000,PAUSED,FLAT_QUOTING,fair_recovered,9874.0,9789.0,9959.0,9873.875,14
20260303,43330000,09:02:10.000,FLAT_QUOTING,PAUSED,fair_invalid_or_session_guard,9874.0,9789.0,9959.0,,16
20260303,43333000,09:02:13.000,PAUSED,FLAT_QUOTING,fair_recovered,9876.0,9791.0,9961.0,9876.0,16
20260303,43337000,09:02:17.000,FLAT_QUOTING,PAUSED,fair_invalid_or_session_guard,9876.0,9791.0,9961.0,,18
20260303,43345000,09:02:25.000,PAUSED,PAUSED,order_action_limit,9876.0,9791.0,9961.0,9876.125,20
20260303,43346000,09:02:26.000,PAUSED,PAUSED,order_action_limit,9876.0,9791.0,9961.0,9876.25,20
20260303,43357000,09:02:37.000,PAUSED,FLAT_QUOTING,fair_recovered,9879.0,9794.0,9964.0,9878.75,10
20260303,43367000,09:02:47.000,FLAT_QUOTING,SHORT_PENDING_HEDGE,target_fill,9879.0,9794.0,9964.0,9877.0,13
20260303,43368000,09:02:48.000,SHORT_PENDING_HEDGE,HEDGED_POSITION,hedge_fill,9879.0,9794.0,9964.0,9877.25,14
20260303,43369000,09:02:49.000,HEDGED_POSITION,FLATTENING,reversion_exit,9879.0,9794.0,9964.0,9877.25,14
20260303,43369000,09:02:49.000,FLATTENING,COOLDOWN,reversion_exit,9879.0,9794.0,9964.0,9877.25,16
20260303,43371000,09:02:51.000,COOLDOWN,FLAT_QUOTING,fair_recovered,9878.0,9793.0,9963.0,9878.5,16
20260303,43390000,09:03:10.000,FLAT_QUOTING,PAUSED,fair_invalid_or_session_guard,9878.0,9793.0,9963.0,,12
20260303,43395000,09:03:15.000,PAUSED,FLAT_QUOTING,fair_recovered,9876.0,9791.0,9961.0,9876.0,12
20260303,43399000,09:03:19.000,FLAT_QUOTING,PAUSED,fair_invalid_or_session_guard,9876.0,9791.0,9961.0,9882.0,12
20260303,43403000,09:03:23.000,PAUSED,FLAT_QUOTING,fair_recovered,9881.0,9796.0,9966.0,9881.0,14
20260303,43442000,09:04:02.000,FLAT_QUOTING,SHORT_PENDING_HEDGE,target_fill,9881.0,9796.0,9966.0,9879.0,9
