检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2604|22:35:50.500,20260327,22:35:50.500,22:35:51.500,SN,SN2604,5748500,11432,11432,5750500,interval_execution_drop,351460.0,7.412999999999999,4,"SN2605,SN2606,SN2608,SN2609",20,334,290.0,351180.0,351167.2413793103,28.0,7.966767199681329,29.275862068968127,8.329784916908931,351172.42424242425,28.75757575757452,29.151999999999997,23.2216,28.478243021346863,29.0,10183850.0,68.0,8490.000000000757,trade_recovered_3s,,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2604|22:53:36.000,20260327,22:53:36.000,,SN,SN2604,6816000,13549,13549,6816000,visible_execution_drop,348580.0,2.2238999999999995,5,"SN2605,SN2606,SN2607,SN2608,SN2609",20,371,290.0,348230.0,348454.44444444444,35.0,10.040736703195822,12.555555555556202,3.6019150713053536,,,30.651999999999997,24.7216,35.0,18.0,6272180.0,18.0,2260.0000000001164,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2604|23:09:00.500,20260327,23:09:00.500,,SN,SN2604,7740500,15382,15382,7741000,"visible_execution_drop,interval_execution_drop",349145.0,2.9652,5,"SN2605,SN2606,SN2607,SN2608,SN2609",20,315,290.0,348700.0,348937.0,44.5,12.74542095690902,20.8,5.957410245027138,,,23.7216,23.7216,39.0,10.0,3489370.0,24.0,2080.0,trade_recovered_3s,0.5,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2604|23:42:04.500,20260327,23:42:04.500,,SN,SN2604,9724500,19204,19204,9724500,visible_execution_drop,348967.5,6.6716999999999995,4,"SN2605,SN2606,SN2607,SN2608",20,184,290.0,348600.0,348866.52173913043,36.75,10.531066646607492,10.097826086956776,2.8936293743562866,,,25.7216,25.7216,36.75,23.0,8023930.0,23.0,2322.500000000058,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2604|11:13:04.500,20260327,11:13:04.500,,SN,SN2604,51184500,41898,41898,51184500,visible_execution_drop,358892.5,1.8532499999999998,5,"SN2605,SN2606,SN2607,SN2608,SN2609",20,345,290.0,358360.0,358570.0,53.25,14.837312008470501,32.25,8.985977695270869,,,41.5128,35.5824,51.25,21.0,7529970.0,21.0,6772.5,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2604|14:45:31.000,20260327,14:45:31.000,,SN,SN2604,63931000,52876,52876,63931000,visible_execution_drop,361477.5,4.81845,5,"SN2605,SN2606,SN2607,SN2608,SN2609",20,239,290.0,361050.0,361242.0,42.75,11.826462227939498,23.55,6.514928315040355,,,40.0128,39.5128,38.25,10.0,3612420.0,10.0,2355.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2604|14:58:01.000,20260327,14:58:01.000,,SN,SN2604,64681000,54363,54363,64681000,visible_execution_drop,361445.0,2.2238999999999995,5,"SN2605,SN2606,SN2607,SN2608,SN2609",20,194,290.0,361000.0,361123.0,44.5,12.311693342002242,32.2,8.908685968819599,,,38.065,38.892533333322795,38.75,10.0,3611230.0,10.0,3220.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2605|00:16:04.500,20260327,00:16:04.500,00:16:05.500,SN,SN2605,11764500,23340,23340,11764500,"visible_execution_drop,interval_execution_drop",348580.0,2.9652,3,"SN2606,SN2608,SN2609",20,393,290.0,348130.0,348268.8,45.0,12.909518618394628,31.120000000001163,8.92764932009902,348187.9487179487,39.20512820513104,27.436799999999998,23.48320000002301,42.1666666666657,25.0,8706720.0,25.0,7780.000000000291,trade_recovered_3s,0.5,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2605|09:17:07.000,20260327,09:17:07.000,,SN,SN2605,44227000,30575,30575,44227000,visible_execution_drop,351230.0,5.9304,5,"SN2604,SN2606,SN2607,SN2608,SN2609",20,504,290.0,350900.0,351039.64285714284,33.0,9.395552771688068,19.035714285715947,5.419729033885474,,,26.936799999999998,21.911466666714634,33.0,28.0,9829110.0,28.0,5330.000000000466,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2605|14:10:52.500,20260327,14:10:52.500,,SN,SN2605,61852500,49611,49611,61852500,visible_execution_drop,361952.5,2.59455,4,"SN2604,SN2606,SN2607,SN2608",20,511,290.0,361500.0,361687.1014492754,45.25,12.501640408617153,26.53985507246107,7.332413803596071,,,36.0824,30.151999999999997,37.416666666668604,69.0,24956410.0,69.0,18312.499999998137,trade_recovered_3s,0.5,,0.5,
