检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA607|21:03:03.000,20260518,21:03:03.000,21:03:04.000,TA,TA607,183000,401,402,183000,interval_execution_drop,6526.0,0.0,5,"TA609,TA701,TA608,TA610,TA606",20,104,173.0,6526.0,6153.454545454545,0.0,0.0,186.27272727272748,570.8633995486591,6355.158469945355,85.42076502732243,20.0,28.047599999999996,186.27272727272748,88.0,541504.0,88.0,32784.00000000004,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA607|21:04:01.000,20260518,21:04:01.000,21:04:02.000,TA,TA607,241000,517,518,241000,interval_execution_drop,6522.0,0.0,5,"TA609,TA701,TA608,TA610,TA606",20,160,231.0,6520.0,6358.083720930233,1.0,3.0665440049064707,81.95813953488368,251.32824144398555,6381.008130081301,70.4959349593496,20.0,20.0,81.45813953488368,215.0,1366988.0,215.0,35241.999999999985,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA607|21:04:24.000,20260518,21:04:24.000,21:04:25.000,TA,TA607,264000,563,564,264000,interval_execution_drop,6516.0,0.7413,5,"TA609,TA701,TA608,TA610,TA606",20,183,254.0,6512.0,5960.648648648648,2.0,6.138735420503376,277.67567567567585,852.2887528412396,5968.346666666666,273.8266666666668,20.0,21.151999999999997,275.17567567567585,74.0,441088.0,74.0,41096.00000000003,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA607|21:05:03.000,20260518,21:05:03.000,21:05:04.000,TA,TA607,303000,640,641,303000,interval_execution_drop,6505.0,0.7413,5,"TA609,TA701,TA608,TA610,TA606",20,221,290.0,6502.0,6066.571428571428,1.5,4.611837048424289,219.21428571428578,673.9870429340069,6260.526946107784,122.23652694610792,20.0,20.151999999999997,217.71428571428578,98.0,594524.0,98.0,42966.000000000015,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA607|21:06:04.000,20260518,21:06:04.000,21:06:05.000,TA,TA607,364000,762,763,364000,interval_execution_drop,6514.0,0.7413,5,"TA609,TA701,TA608,TA610,TA606",20,282,290.0,6512.0,4352.695652173913,1.0,3.0703101013202336,1080.6521739130435,3317.937285578887,5621.818181818182,446.090909090909,20.0,20.0,1079.6521739130435,23.0,100112.0,23.0,49710.0,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA607|21:08:23.000,20260518,21:08:23.000,21:08:24.000,TA,TA607,503000,1034,1035,503000,interval_execution_drop,6516.0,0.0,5,"TA609,TA701,TA608,TA610,TA606",20,259,290.0,6516.0,4736.8125,0.0,0.0,889.59375,2730.490331491713,5020.263157894737,747.8684210526317,20.0,20.0,889.59375,32.0,151578.0,32.0,56934.0,quote_only_recovered_3s,,4.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA607|21:09:32.000,20260518,21:09:32.000,21:09:33.000,TA,TA607,572000,1172,1173,572000,interval_execution_drop,6497.0,0.7413,5,"TA609,TA701,TA608,TA610,TA606",20,252,290.0,6492.0,6190.010989010989,2.5,7.695859627520393,153.49450549450557,472.5088671525491,6202.603174603175,147.19841269841254,20.0,20.0,152.49450549450557,182.0,1126582.0,182.0,55872.00000000003,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA607|21:10:02.000,20260518,21:10:02.000,21:10:03.000,TA,TA607,602000,1232,1233,602000,interval_execution_drop,6494.0,0.0,5,"TA609,TA701,TA608,TA610,TA606",20,252,290.0,6492.0,6289.85347985348,1.0,3.079765937788728,102.07326007325992,314.3617495326761,6373.938388625593,60.03080568720361,20.0,20.0,101.57326007325992,273.0,1717130.0,273.0,55731.99999999991,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA607|21:11:59.000,20260518,21:11:59.000,21:12:00.000,TA,TA607,719000,1461,1462,719000,interval_execution_drop,6481.0,0.0,5,"TA609,TA701,TA608,TA610,TA606",20,244,290.0,6480.0,5187.781818181818,0.5,1.5429717636167257,646.6090909090908,1995.3991387412154,6152.828282828283,164.08585858585866,20.0,40.373599999999996,646.6090909090908,55.0,285328.0,55.0,71126.99999999999,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA607|21:17:41.000,20260518,21:17:41.000,21:17:42.000,TA,TA607,1061000,2124,2125,1061000,interval_execution_drop,6489.0,0.0,5,"TA609,TA701,TA608,TA610,TA606",20,207,290.0,6488.0,4128.666666666667,0.5,1.5410695022345509,1180.1666666666665,3637.437715107618,5776.482758620689,356.25862068965534,20.0,20.0,1179.6666666666665,36.0,148632.0,36.0,84971.99999999999,quote_only_recovered_3s,,4.0,1.0,
