detail_id,commodity,contract,trade_date,candidate_score,candidate_level,sample_status,trigger_reasons,main_reference_contract
AU|AU2612|2025-12-25,AU,AU2612,2025-12-25,0.0,none,valid,无明显触发项,AU2602
AU|AU2603|2025-12-25,AU,AU2603,2025-12-25,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2602
AU|AU2601|2025-12-26,AU,AU2601,2025-12-26,0.0,none,valid,无明显触发项,AU2602
AU|AU2602|2025-12-26,AU,AU2602,2025-12-26,0.0,none,valid,无明显触发项,AU2602
AU|AU2604|2025-12-26,AU,AU2604,2025-12-26,0.0,none,valid,无明显触发项,AU2602
AU|AU2606|2025-12-26,AU,AU2606,2025-12-26,0.0,none,valid,无明显触发项,AU2602
AU|AU2608|2025-12-26,AU,AU2608,2025-12-26,0.0,none,valid,无明显触发项,AU2602
AU|AU2610|2025-12-26,AU,AU2610,2025-12-26,0.0,none,valid,无明显触发项,AU2602
AU|AU2612|2025-12-26,AU,AU2612,2025-12-26,0.0,none,valid,无明显触发项,AU2602
AU|AU2603|2025-12-26,AU,AU2603,2025-12-26,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2602
AU|AU2602|2025-12-29,AU,AU2602,2025-12-29,3.0,none,valid,无明显触发项,AU2602
AU|AU2601|2025-12-29,AU,AU2601,2025-12-29,0.0,none,valid,无明显触发项,AU2602
AU|AU2604|2025-12-29,AU,AU2604,2025-12-29,0.0,none,valid,无明显触发项,AU2602
AU|AU2606|2025-12-29,AU,AU2606,2025-12-29,0.0,none,valid,无明显触发项,AU2602
AU|AU2608|2025-12-29,AU,AU2608,2025-12-29,0.0,none,valid,无明显触发项,AU2602
AU|AU2610|2025-12-29,AU,AU2610,2025-12-29,0.0,none,valid,无明显触发项,AU2602
AU|AU2612|2025-12-29,AU,AU2612,2025-12-29,0.0,none,valid,无明显触发项,AU2602
AU|AU2603|2025-12-29,AU,AU2603,2025-12-29,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2602
AU|AU2602|2025-12-30,AU,AU2602,2025-12-30,20.0,none,valid,振幅异常,AU2602
AU|AU2604|2025-12-30,AU,AU2604,2025-12-30,20.0,none,valid,振幅异常,AU2602
AU|AU2606|2025-12-30,AU,AU2606,2025-12-30,20.0,none,valid,振幅异常,AU2602
AU|AU2608|2025-12-30,AU,AU2608,2025-12-30,20.0,none,valid,振幅异常,AU2602
AU|AU2610|2025-12-30,AU,AU2610,2025-12-30,20.0,none,valid,振幅异常,AU2602
AU|AU2612|2025-12-30,AU,AU2612,2025-12-30,20.0,none,valid,振幅异常,AU2602
AU|AU2601|2025-12-30,AU,AU2601,2025-12-30,17.0,none,valid,振幅异常,AU2602
AU|AU2603|2025-12-30,AU,AU2603,2025-12-30,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2602
AU|AU2601|2025-12-31,AU,AU2601,2025-12-31,11.0,none,valid,振幅异常,AU2602
AU|AU2602|2025-12-31,AU,AU2602,2025-12-31,8.0,none,valid,振幅异常,AU2602
AU|AU2604|2025-12-31,AU,AU2604,2025-12-31,8.0,none,valid,振幅异常,AU2602
AU|AU2606|2025-12-31,AU,AU2606,2025-12-31,8.0,none,valid,振幅异常,AU2602
AU|AU2608|2025-12-31,AU,AU2608,2025-12-31,8.0,none,valid,振幅异常,AU2602
AU|AU2610|2025-12-31,AU,AU2610,2025-12-31,8.0,none,valid,振幅异常,AU2602
AU|AU2612|2025-12-31,AU,AU2612,2025-12-31,8.0,none,valid,振幅异常,AU2602
AU|AU2603|2025-12-31,AU,AU2603,2025-12-31,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2602
AU|AU2601|2026-01-05,AU,AU2601,2026-01-05,0.0,none,valid,目标合约流动性偏弱,AU2602
AU|AU2602|2026-01-05,AU,AU2602,2026-01-05,0.0,none,valid,无明显触发项,AU2602
AU|AU2604|2026-01-05,AU,AU2604,2026-01-05,0.0,none,valid,无明显触发项,AU2602
AU|AU2606|2026-01-05,AU,AU2606,2026-01-05,0.0,none,valid,无明显触发项,AU2602
AU|AU2608|2026-01-05,AU,AU2608,2026-01-05,0.0,none,valid,无明显触发项,AU2602
AU|AU2610|2026-01-05,AU,AU2610,2026-01-05,0.0,none,valid,无明显触发项,AU2602
AU|AU2612|2026-01-05,AU,AU2612,2026-01-05,0.0,none,valid,无明显触发项,AU2602
AU|AU2603|2026-01-05,AU,AU2603,2026-01-05,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2602
AU|AU2601|2026-01-06,AU,AU2601,2026-01-06,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2602
AU|AU2602|2026-01-06,AU,AU2602,2026-01-06,0.0,none,valid,无明显触发项,AU2602
AU|AU2604|2026-01-06,AU,AU2604,2026-01-06,0.0,none,valid,无明显触发项,AU2602
AU|AU2606|2026-01-06,AU,AU2606,2026-01-06,0.0,none,valid,无明显触发项,AU2602
AU|AU2608|2026-01-06,AU,AU2608,2026-01-06,0.0,none,valid,无明显触发项,AU2602
AU|AU2610|2026-01-06,AU,AU2610,2026-01-06,0.0,none,valid,无明显触发项,AU2602
AU|AU2612|2026-01-06,AU,AU2612,2026-01-06,0.0,none,valid,无明显触发项,AU2602
AU|AU2603|2026-01-06,AU,AU2603,2026-01-06,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2602
AU|AU2601|2026-01-07,AU,AU2601,2026-01-07,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2602
AU|AU2602|2026-01-07,AU,AU2602,2026-01-07,0.0,none,valid,无明显触发项,AU2602
AU|AU2604|2026-01-07,AU,AU2604,2026-01-07,0.0,none,valid,无明显触发项,AU2602
AU|AU2606|2026-01-07,AU,AU2606,2026-01-07,0.0,none,valid,无明显触发项,AU2602
AU|AU2608|2026-01-07,AU,AU2608,2026-01-07,0.0,none,valid,无明显触发项,AU2602
AU|AU2610|2026-01-07,AU,AU2610,2026-01-07,0.0,none,valid,无明显触发项,AU2602
AU|AU2612|2026-01-07,AU,AU2612,2026-01-07,0.0,none,valid,无明显触发项,AU2602
AU|AU2603|2026-01-07,AU,AU2603,2026-01-07,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2602
AU|AU2601|2026-01-08,AU,AU2601,2026-01-08,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2602
AU|AU2602|2026-01-08,AU,AU2602,2026-01-08,0.0,none,valid,无明显触发项,AU2602
AU|AU2604|2026-01-08,AU,AU2604,2026-01-08,0.0,none,valid,无明显触发项,AU2602
AU|AU2606|2026-01-08,AU,AU2606,2026-01-08,0.0,none,valid,无明显触发项,AU2602
AU|AU2608|2026-01-08,AU,AU2608,2026-01-08,0.0,none,valid,无明显触发项,AU2602
AU|AU2610|2026-01-08,AU,AU2610,2026-01-08,0.0,none,valid,无明显触发项,AU2602
AU|AU2612|2026-01-08,AU,AU2612,2026-01-08,0.0,none,valid,无明显触发项,AU2602
AU|AU2603|2026-01-08,AU,AU2603,2026-01-08,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2602
AU|AU2602|2026-01-09,AU,AU2602,2026-01-09,0.0,none,valid,无明显触发项,AU2602
AU|AU2604|2026-01-09,AU,AU2604,2026-01-09,0.0,none,valid,无明显触发项,AU2602
AU|AU2606|2026-01-09,AU,AU2606,2026-01-09,0.0,none,valid,无明显触发项,AU2602
AU|AU2608|2026-01-09,AU,AU2608,2026-01-09,0.0,none,valid,无明显触发项,AU2602
AU|AU2610|2026-01-09,AU,AU2610,2026-01-09,0.0,none,valid,无明显触发项,AU2602
AU|AU2612|2026-01-09,AU,AU2612,2026-01-09,0.0,none,valid,无明显触发项,AU2602
AU|AU2603|2026-01-09,AU,AU2603,2026-01-09,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2602
AU|AU2604|2026-01-12,AU,AU2604,2026-01-12,9.0,none,valid,振幅异常,AU2602
AU|AU2606|2026-01-12,AU,AU2606,2026-01-12,9.0,none,valid,振幅异常,AU2602
AU|AU2608|2026-01-12,AU,AU2608,2026-01-12,9.0,none,valid,振幅异常,AU2602
AU|AU2610|2026-01-12,AU,AU2610,2026-01-12,9.0,none,valid,振幅异常,AU2602
AU|AU2612|2026-01-12,AU,AU2612,2026-01-12,9.0,none,valid,振幅异常,AU2602
AU|AU2602|2026-01-12,AU,AU2602,2026-01-12,7.0,none,valid,无明显触发项,AU2602
AU|AU2601|2026-01-12,AU,AU2601,2026-01-12,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2602
AU|AU2603|2026-01-12,AU,AU2603,2026-01-12,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2602
AU|AU2602|2026-01-13,AU,AU2602,2026-01-13,0.0,none,valid,无明显触发项,AU2602
AU|AU2604|2026-01-13,AU,AU2604,2026-01-13,0.0,none,valid,无明显触发项,AU2602
AU|AU2606|2026-01-13,AU,AU2606,2026-01-13,0.0,none,valid,无明显触发项,AU2602
AU|AU2608|2026-01-13,AU,AU2608,2026-01-13,0.0,none,valid,无明显触发项,AU2602
AU|AU2610|2026-01-13,AU,AU2610,2026-01-13,0.0,none,valid,无明显触发项,AU2602
AU|AU2612|2026-01-13,AU,AU2612,2026-01-13,0.0,none,valid,无明显触发项,AU2602
AU|AU2603|2026-01-13,AU,AU2603,2026-01-13,0.0,none,valid,无明显触发项,AU2602
AU|AU2601|2026-01-14,AU,AU2601,2026-01-14,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2602
AU|AU2602|2026-01-14,AU,AU2602,2026-01-14,0.0,none,valid,无明显触发项,AU2602
AU|AU2604|2026-01-14,AU,AU2604,2026-01-14,0.0,none,valid,无明显触发项,AU2602
AU|AU2606|2026-01-14,AU,AU2606,2026-01-14,0.0,none,valid,无明显触发项,AU2602
AU|AU2608|2026-01-14,AU,AU2608,2026-01-14,0.0,none,valid,无明显触发项,AU2602
AU|AU2610|2026-01-14,AU,AU2610,2026-01-14,0.0,none,valid,无明显触发项,AU2602
AU|AU2612|2026-01-14,AU,AU2612,2026-01-14,0.0,none,valid,无明显触发项,AU2602
AU|AU2603|2026-01-14,AU,AU2603,2026-01-14,0.0,none,valid,无明显触发项,AU2602
AU|AU2602|2026-01-15,AU,AU2602,2026-01-15,0.0,none,valid,无明显触发项,AU2602
AU|AU2604|2026-01-15,AU,AU2604,2026-01-15,0.0,none,valid,无明显触发项,AU2602
AU|AU2606|2026-01-15,AU,AU2606,2026-01-15,0.0,none,valid,无明显触发项,AU2602
AU|AU2608|2026-01-15,AU,AU2608,2026-01-15,0.0,none,valid,无明显触发项,AU2602
AU|AU2610|2026-01-15,AU,AU2610,2026-01-15,0.0,none,valid,无明显触发项,AU2602
AU|AU2612|2026-01-15,AU,AU2612,2026-01-15,0.0,none,valid,无明显触发项,AU2602
AU|AU2603|2026-01-15,AU,AU2603,2026-01-15,0.0,none,valid,无明显触发项,AU2602
AU|AU2602|2026-01-16,AU,AU2602,2026-01-16,0.0,none,valid,无明显触发项,AU2602
AU|AU2604|2026-01-16,AU,AU2604,2026-01-16,0.0,none,valid,无明显触发项,AU2602
AU|AU2606|2026-01-16,AU,AU2606,2026-01-16,0.0,none,valid,无明显触发项,AU2602
AU|AU2608|2026-01-16,AU,AU2608,2026-01-16,0.0,none,valid,无明显触发项,AU2602
AU|AU2610|2026-01-16,AU,AU2610,2026-01-16,0.0,none,valid,无明显触发项,AU2602
AU|AU2612|2026-01-16,AU,AU2612,2026-01-16,0.0,none,valid,无明显触发项,AU2602
AU|AU2603|2026-01-16,AU,AU2603,2026-01-16,0.0,none,valid,无明显触发项,AU2602
AU|AU2702|2026-01-16,AU,AU2702,2026-01-16,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2602
AU|AU2610|2026-01-19,AU,AU2610,2026-01-19,16.0,none,valid,振幅异常,AU2604
AU|AU2612|2026-01-19,AU,AU2612,2026-01-19,16.0,none,valid,振幅异常,AU2604
AU|AU2602|2026-01-19,AU,AU2602,2026-01-19,12.0,none,valid,振幅异常,AU2604
AU|AU2604|2026-01-19,AU,AU2604,2026-01-19,12.0,none,valid,振幅异常,AU2604
AU|AU2606|2026-01-19,AU,AU2606,2026-01-19,12.0,none,valid,振幅异常,AU2604
AU|AU2608|2026-01-19,AU,AU2608,2026-01-19,12.0,none,valid,振幅异常,AU2604
AU|AU2603|2026-01-19,AU,AU2603,2026-01-19,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-01-19,AU,AU2702,2026-01-19,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2602|2026-01-20,AU,AU2602,2026-01-20,0.0,none,valid,无明显触发项,AU2604
AU|AU2604|2026-01-20,AU,AU2604,2026-01-20,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-01-20,AU,AU2606,2026-01-20,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-01-20,AU,AU2608,2026-01-20,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-01-20,AU,AU2610,2026-01-20,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-01-20,AU,AU2612,2026-01-20,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-01-20,AU,AU2603,2026-01-20,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-01-20,AU,AU2702,2026-01-20,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2602|2026-01-21,AU,AU2602,2026-01-21,20.0,none,valid,振幅异常,AU2604
AU|AU2604|2026-01-21,AU,AU2604,2026-01-21,20.0,none,valid,振幅异常,AU2604
AU|AU2606|2026-01-21,AU,AU2606,2026-01-21,20.0,none,valid,振幅异常,AU2604
AU|AU2608|2026-01-21,AU,AU2608,2026-01-21,20.0,none,valid,振幅异常,AU2604
AU|AU2610|2026-01-21,AU,AU2610,2026-01-21,20.0,none,valid,振幅异常,AU2604
AU|AU2612|2026-01-21,AU,AU2612,2026-01-21,20.0,none,valid,振幅异常,AU2604
AU|AU2603|2026-01-21,AU,AU2603,2026-01-21,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-01-21,AU,AU2702,2026-01-21,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2602|2026-01-22,AU,AU2602,2026-01-22,0.0,none,valid,无明显触发项,AU2604
AU|AU2604|2026-01-22,AU,AU2604,2026-01-22,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-01-22,AU,AU2606,2026-01-22,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-01-22,AU,AU2608,2026-01-22,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-01-22,AU,AU2610,2026-01-22,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-01-22,AU,AU2612,2026-01-22,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-01-22,AU,AU2603,2026-01-22,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-01-22,AU,AU2702,2026-01-22,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2602|2026-01-23,AU,AU2602,2026-01-23,3.0,none,valid,无明显触发项,AU2604
AU|AU2604|2026-01-23,AU,AU2604,2026-01-23,3.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-01-23,AU,AU2606,2026-01-23,3.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-01-23,AU,AU2608,2026-01-23,3.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-01-23,AU,AU2610,2026-01-23,3.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-01-23,AU,AU2612,2026-01-23,3.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-01-23,AU,AU2603,2026-01-23,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-01-23,AU,AU2702,2026-01-23,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2606|2026-01-26,AU,AU2606,2026-01-26,20.0,none,valid,振幅异常,AU2604
AU|AU2604|2026-01-26,AU,AU2604,2026-01-26,16.0,none,valid,振幅异常,AU2604
AU|AU2608|2026-01-26,AU,AU2608,2026-01-26,16.0,none,valid,振幅异常,AU2604
AU|AU2610|2026-01-26,AU,AU2610,2026-01-26,16.0,none,valid,振幅异常,AU2604
AU|AU2612|2026-01-26,AU,AU2612,2026-01-26,16.0,none,valid,振幅异常,AU2604
AU|AU2602|2026-01-26,AU,AU2602,2026-01-26,12.0,none,valid,振幅异常,AU2604
AU|AU2603|2026-01-26,AU,AU2603,2026-01-26,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-01-26,AU,AU2702,2026-01-26,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2604
AU|AU2604|2026-01-27,AU,AU2604,2026-01-27,8.0,none,valid,振幅异常,AU2604
AU|AU2602|2026-01-27,AU,AU2602,2026-01-27,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-01-27,AU,AU2606,2026-01-27,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-01-27,AU,AU2608,2026-01-27,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-01-27,AU,AU2610,2026-01-27,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-01-27,AU,AU2612,2026-01-27,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-01-27,AU,AU2603,2026-01-27,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-01-27,AU,AU2702,2026-01-27,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2604
AU|AU2602|2026-01-28,AU,AU2602,2026-01-28,20.0,none,valid,振幅异常,AU2604
AU|AU2604|2026-01-28,AU,AU2604,2026-01-28,20.0,none,valid,振幅异常,AU2604
AU|AU2606|2026-01-28,AU,AU2606,2026-01-28,20.0,none,valid,振幅异常,AU2604
AU|AU2608|2026-01-28,AU,AU2608,2026-01-28,20.0,none,valid,振幅异常,AU2604
AU|AU2610|2026-01-28,AU,AU2610,2026-01-28,20.0,none,valid,振幅异常,AU2604
AU|AU2612|2026-01-28,AU,AU2612,2026-01-28,20.0,none,valid,振幅异常,AU2604
AU|AU2603|2026-01-28,AU,AU2603,2026-01-28,20.0,none,valid,振幅异常,AU2604
AU|AU2702|2026-01-28,AU,AU2702,2026-01-28,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2604
AU|AU2602|2026-01-29,AU,AU2602,2026-01-29,20.0,none,valid,振幅异常,AU2604
AU|AU2604|2026-01-29,AU,AU2604,2026-01-29,20.0,none,valid,振幅异常,AU2604
AU|AU2606|2026-01-29,AU,AU2606,2026-01-29,20.0,none,valid,振幅异常,AU2604
AU|AU2608|2026-01-29,AU,AU2608,2026-01-29,20.0,none,valid,振幅异常,AU2604
AU|AU2610|2026-01-29,AU,AU2610,2026-01-29,20.0,none,valid,振幅异常,AU2604
AU|AU2612|2026-01-29,AU,AU2612,2026-01-29,20.0,none,valid,振幅异常,AU2604
AU|AU2603|2026-01-29,AU,AU2603,2026-01-29,20.0,none,valid,振幅异常,AU2604
AU|AU2702|2026-01-29,AU,AU2702,2026-01-29,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2604
AU|AU2604|2026-01-30,AU,AU2604,2026-01-30,20.0,none,valid,振幅异常,AU2604
AU|AU2606|2026-01-30,AU,AU2606,2026-01-30,20.0,none,valid,振幅异常,AU2604
AU|AU2608|2026-01-30,AU,AU2608,2026-01-30,20.0,none,valid,振幅异常,AU2604
AU|AU2610|2026-01-30,AU,AU2610,2026-01-30,20.0,none,valid,振幅异常,AU2604
AU|AU2612|2026-01-30,AU,AU2612,2026-01-30,20.0,none,valid,振幅异常,AU2604
AU|AU2603|2026-01-30,AU,AU2603,2026-01-30,20.0,none,valid,振幅异常,AU2604
AU|AU2602|2026-01-30,AU,AU2602,2026-01-30,10.0,none,valid,振幅异常；目标合约流动性偏弱,AU2604
AU|AU2702|2026-01-30,AU,AU2702,2026-01-30,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2604
AU|AU2604|2026-02-02,AU,AU2604,2026-02-02,20.0,none,valid,振幅异常,AU2604
AU|AU2606|2026-02-02,AU,AU2606,2026-02-02,20.0,none,valid,振幅异常,AU2604
AU|AU2608|2026-02-02,AU,AU2608,2026-02-02,20.0,none,valid,振幅异常,AU2604
AU|AU2610|2026-02-02,AU,AU2610,2026-02-02,20.0,none,valid,振幅异常,AU2604
AU|AU2612|2026-02-02,AU,AU2612,2026-02-02,20.0,none,valid,振幅异常,AU2604
AU|AU2603|2026-02-02,AU,AU2603,2026-02-02,20.0,none,valid,振幅异常,AU2604
AU|AU2602|2026-02-02,AU,AU2602,2026-02-02,10.0,none,valid,振幅异常；目标合约流动性偏弱,AU2604
AU|AU2702|2026-02-02,AU,AU2702,2026-02-02,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2604
AU|AU2610|2026-02-03,AU,AU2610,2026-02-03,3.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-02-03,AU,AU2612,2026-02-03,3.0,none,valid,无明显触发项,AU2604
AU|AU2602|2026-02-03,AU,AU2602,2026-02-03,0.0,none,valid,目标合约流动性偏弱,AU2604
AU|AU2604|2026-02-03,AU,AU2604,2026-02-03,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-02-03,AU,AU2606,2026-02-03,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-02-03,AU,AU2608,2026-02-03,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-02-03,AU,AU2603,2026-02-03,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-02-03,AU,AU2702,2026-02-03,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2604
AU|AU2602|2026-02-04,AU,AU2602,2026-02-04,0.0,none,valid,目标合约流动性偏弱,AU2604
AU|AU2604|2026-02-04,AU,AU2604,2026-02-04,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-02-04,AU,AU2606,2026-02-04,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-02-04,AU,AU2608,2026-02-04,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-02-04,AU,AU2610,2026-02-04,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-02-04,AU,AU2612,2026-02-04,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-02-04,AU,AU2603,2026-02-04,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-02-04,AU,AU2702,2026-02-04,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2604
AU|AU2602|2026-02-05,AU,AU2602,2026-02-05,0.0,none,valid,目标合约流动性偏弱,AU2604
AU|AU2604|2026-02-05,AU,AU2604,2026-02-05,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-02-05,AU,AU2606,2026-02-05,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-02-05,AU,AU2608,2026-02-05,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-02-05,AU,AU2610,2026-02-05,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-02-05,AU,AU2612,2026-02-05,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-02-05,AU,AU2603,2026-02-05,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-02-05,AU,AU2702,2026-02-05,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2604
AU|AU2602|2026-02-06,AU,AU2602,2026-02-06,0.0,none,valid,目标合约流动性偏弱,AU2604
AU|AU2604|2026-02-06,AU,AU2604,2026-02-06,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-02-06,AU,AU2606,2026-02-06,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-02-06,AU,AU2608,2026-02-06,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-02-06,AU,AU2610,2026-02-06,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-02-06,AU,AU2612,2026-02-06,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-02-06,AU,AU2603,2026-02-06,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-02-06,AU,AU2702,2026-02-06,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2604
AU|AU2602|2026-02-09,AU,AU2602,2026-02-09,0.0,none,valid,目标合约流动性偏弱,AU2604
AU|AU2604|2026-02-09,AU,AU2604,2026-02-09,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-02-09,AU,AU2606,2026-02-09,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-02-09,AU,AU2608,2026-02-09,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-02-09,AU,AU2610,2026-02-09,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-02-09,AU,AU2612,2026-02-09,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-02-09,AU,AU2603,2026-02-09,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-02-09,AU,AU2702,2026-02-09,0.0,none,valid,无明显触发项,AU2604
AU|AU2602|2026-02-10,AU,AU2602,2026-02-10,24.0,none,valid,结构失真；目标合约流动性偏弱,AU2604
AU|AU2604|2026-02-10,AU,AU2604,2026-02-10,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-02-10,AU,AU2606,2026-02-10,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-02-10,AU,AU2608,2026-02-10,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-02-10,AU,AU2610,2026-02-10,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-02-10,AU,AU2612,2026-02-10,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-02-10,AU,AU2603,2026-02-10,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-02-10,AU,AU2702,2026-02-10,0.0,none,valid,无明显触发项,AU2604
AU|AU2602|2026-02-11,AU,AU2602,2026-02-11,0.0,none,valid,目标合约流动性偏弱,AU2604
AU|AU2604|2026-02-11,AU,AU2604,2026-02-11,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-02-11,AU,AU2606,2026-02-11,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-02-11,AU,AU2608,2026-02-11,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-02-11,AU,AU2610,2026-02-11,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-02-11,AU,AU2612,2026-02-11,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-02-11,AU,AU2603,2026-02-11,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-02-11,AU,AU2702,2026-02-11,0.0,none,valid,无明显触发项,AU2604
AU|AU2602|2026-02-12,AU,AU2602,2026-02-12,0.0,none,valid,目标合约流动性偏弱,AU2604
AU|AU2604|2026-02-12,AU,AU2604,2026-02-12,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-02-12,AU,AU2606,2026-02-12,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-02-12,AU,AU2608,2026-02-12,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-02-12,AU,AU2610,2026-02-12,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-02-12,AU,AU2612,2026-02-12,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-02-12,AU,AU2603,2026-02-12,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-02-12,AU,AU2702,2026-02-12,0.0,none,valid,无明显触发项,AU2604
AU|AU2602|2026-02-13,AU,AU2602,2026-02-13,0.0,none,valid,目标合约流动性偏弱,AU2604
