检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,事件确认深度_跳,事件确认深度_基点,确认深度来源,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2603|09:48:01.000,20260127,09:48:01.000,,NI,NI2603,46081000,34495,34495,46081000,visible_execution_drop,145032.5,1.4826,4,"NI2602,NI2605,NI2604,NI2609",20,573,290.0,144800.0,144946.875,23.25,16.030889628186788,8.5625,5.903849137262338,,,20.0,20.0,21.0,23.25,16.030889628186788,detector_event_depth,112.0,16234050.0,112.0,9590.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2604|09:10:55.500,20260127,09:10:55.500,,NI,NI2604,43855500,28641,28641,43855500,visible_execution_drop,146320.0,4.447799999999999,5,"NI2602,NI2603,NI2605,NI2609,NI2606",20,326,290.0,146090.0,146157.1875,23.0,15.718972115910335,16.28125,11.12715281574631,,,20.0,20.0,23.0,23.0,15.718972115910335,detector_event_depth,32.0,4677030.0,32.0,5210.0,trade_recovered_3s,1.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2604|09:11:59.500,20260127,09:11:59.500,,NI,NI2604,43919500,28769,28769,43919500,visible_execution_drop,146635.0,0.7413,5,"NI2602,NI2603,NI2605,NI2609,NI2606",20,309,290.0,146350.0,146460.96774193548,28.5,19.43601459406008,17.40322580645152,11.868398272207536,,,20.0,20.0,27.375,28.5,19.43601459406008,detector_event_depth,31.0,4540290.0,31.0,5394.999999999971,trade_recovered_3s,1.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2604|09:25:51.000,20260127,09:25:51.000,,NI,NI2604,44751000,30418,30418,44751000,visible_execution_drop,146460.0,0.7413,5,"NI2602,NI2603,NI2605,NI2609,NI2606",20,181,290.0,146220.0,146220.0,24.0,16.386726751331423,24.0,16.386726751331423,,,23.7216,20.7564,18.5,24.0,16.386726751331423,detector_event_depth,3.0,438660.0,3.0,720.0,trade_recovered_3s,1.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2604|09:28:31.500,20260127,09:28:31.500,,NI,NI2604,44911500,30731,30731,44911500,visible_execution_drop,146315.0,1.4826,5,"NI2602,NI2603,NI2605,NI2609,NI2606",20,213,289.5,146060.0,146194.5,25.5,17.428151590745994,12.05,8.235655947783892,,,20.0,20.0,23.5,25.5,17.428151590745994,detector_event_depth,20.0,2923890.0,20.0,2410.0,quote_only_recovered_3s,4.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2604|13:38:01.000,20260127,13:38:01.000,,NI,NI2604,59881000,43736,43736,59882000,visible_execution_drop,145225.0,0.7413,5,"NI2602,NI2603,NI2605,NI2609,NI2606",20,129,290.0,145010.0,145085.45454545456,21.5,14.804613530728181,13.954545454544132,9.608914067511883,,,20.0,20.0,10.5,21.5,14.804613530728181,detector_event_depth,22.0,3191880.0,43.0,3069.999999999709,trade_recovered_3s,1.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2604|13:46:25.000,20260127,13:46:25.000,,NI,NI2604,60385000,44744,44744,60385000,visible_execution_drop,144940.0,1.4826,5,"NI2602,NI2603,NI2605,NI2609,NI2606",20,187,290.0,144720.0,144799.1379310345,22.0,15.178694632261625,14.08620689655072,9.71864695498187,,,21.0064,20.0,14.875,22.0,15.178694632261625,detector_event_depth,58.0,8398350.0,58.0,8169.999999999418,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2605|10:08:59.500,20260127,10:08:59.500,,NI,NI2605,47339500,36222,36222,47339500,visible_execution_drop,145670.0,0.7413,5,"NI2602,NI2603,NI2604,NI2609,NI2606",20,429,290.0,145450.0,145573.92156862744,22.0,15.102629230452393,9.607843137255987,6.595622391196531,,,20.0,20.0,22.0,22.0,15.102629230452393,detector_event_depth,51.0,7424270.0,51.0,4900.000000000553,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,NI2605|13:46:43.500,20260127,13:46:43.500,,NI,NI2605,60403500,45877,45877,60403500,visible_execution_drop,145287.5,1.8532499999999998,4,"NI2602,NI2603,NI2604,NI2606",20,473,290.0,145070.0,145195.74074074073,21.75,14.970317473974019,9.175925925927004,6.3157022633929305,,,20.0,20.0,21.75,21.75,14.970317473974019,detector_event_depth,54.0,7840570.0,54.0,4955.000000000582,trade_recovered_3s,1.0,,0.5,
