检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2607|21:15:51.000,20260513,21:15:51.000,,AG,AG2607,951000,1854,1854,951000,visible_execution_drop,20786.0,1.4826,5,"AG2606,AG2608,AG2610,AG2612,AG2609",20,127,290.0,20762.0,20779.166666666668,24.0,11.54623304147022,6.833333333332121,3.2874691298624654,,,23.2216,23.2216,24.0,6.0,1870125.0,6.0,614.9999999998909,trade_recovered_3s,1.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2607|23:02:27.500,20260513,23:02:27.500,,AG,AG2607,7347500,14197,14197,7347500,visible_execution_drop,20815.5,0.7413,5,"AG2606,AG2608,AG2610,AG2612,AG2609",20,121,289.5,20784.0,20801.809523809523,31.5,15.132953808460043,13.690476190477057,6.577058533533692,,,23.2216,23.2216,31.5,21.0,6552570.0,21.0,4312.500000000273,trade_recovered_3s,2.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2610|10:47:05.000,20260513,10:47:05.000,,AG,AG2610,49625000,50471,50471,49625000,visible_execution_drop,21291.0,5.9304,5,"AG2606,AG2608,AG2612,AG2607,AG2609",20,183,290.0,21264.0,21275.86046511628,27.0,12.681414682260108,15.139534883721353,7.1107674058153,,,20.0,20.0,26.5,43.0,13722930.0,43.0,9765.000000000273,trade_recovered_3s,0.5,,0.5,
