检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SA607|21:05:10.000,20260518,21:05:10.000,21:05:11.000,SA,SA607,310000,602,603,310000,interval_execution_drop,1156.0,0.7413,5,"SA609,SA608,SA701,SA610,SA606",20,163,290.0,1155.0,975.7586206896551,1.0,8.650519031141869,180.24137931034488,1559.1814819233987,981.8333333333334,174.16666666666663,20.0,20.0,179.74137931034488,29.0,28297.0,29.0,5227.000000000002,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SA607|21:25:13.000,20260518,21:25:13.000,21:25:14.000,SA,SA607,1513000,2144,2145,1513000,interval_execution_drop,1153.5,0.0,5,"SA609,SA608,SA701,SA610,SA606",20,131,290.0,1153.0,996.9591836734694,0.5,4.334633723450368,156.5408163265306,1357.0942030908593,1000.14,153.36,20.0,20.0,155.0408163265306,98.0,97702.0,98.0,15341.0,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SA609|21:03:16.000,20260518,21:03:16.000,21:03:17.000,SA,SA609,196000,409,410,196000,interval_execution_drop,1195.5,0.0,5,"SA607,SA608,SA701,SA610,SA606",20,117,186.0,1195.0,1120.663430420712,0.5,4.182350480970305,74.83656957928793,625.9855255482051,1129.2183908045977,66.28160919540232,20.0,20.0,74.83656957928793,309.0,346285.0,309.0,23124.499999999967,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SA609|21:25:41.000,20260518,21:25:41.000,21:25:42.000,SA,SA609,1541000,3092,3093,1541000,interval_execution_drop,1194.0,0.0,5,"SA607,SA608,SA701,SA610,SA606",20,275,290.0,1194.0,737.5670103092783,0.0,0.0,456.4329896907217,3822.7218567062114,780.3177570093458,413.68224299065423,20.0,20.0,455.6829896907217,194.0,143088.0,194.0,88548.0,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SF607|11:04:29.000,20260519,11:04:29.000,11:04:30.000,SF,SF607,50669000,11979,11980,50669000,interval_execution_drop,5791.0,0.0,5,"SF608,SF609,SF610,SF606,SF611",20,264,290.0,5790.0,4908.111959287532,0.5,1.7268174753928511,441.444020356234,1524.5864975176446,5147.307116104869,321.8464419475654,20.0,20.0,440.944020356234,393.0,1928888.0,393.0,346974.9999999999,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SF607|11:15:00.000,20260519,11:15:00.000,11:15:01.000,SF,SF607,51300000,13181,13182,51300000,interval_execution_drop,5792.0,0.37065,4,"SF608,SF609,SF610,SF611",20,248,290.0,5792.0,891.1645569620254,0.0,0.0,2450.4177215189875,8461.387159941254,1719.9368421052632,2036.0315789473684,20.0,20.0,2450.4177215189875,79.0,70402.0,79.0,387166.0,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SF609|11:04:39.000,20260519,11:04:39.000,11:04:40.000,SF,SF609,50679000,8719,8720,50679000,interval_execution_drop,5764.5,0.7413,5,"SF607,SF608,SF610,SF606,SF611",20,149,290.0,5764.0,4016.516129032258,0.25,0.8673779165582444,873.991935483871,3032.3252163548304,4172.470588235294,796.0147058823532,20.0,20.0,873.491935483871,31.0,124512.0,31.0,54187.5,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SF610|09:19:10.000,20260519,09:19:10.000,09:19:11.000,SF,SF610,44350000,1785,1786,44350000,interval_execution_drop,5756.0,0.7413,5,"SF607,SF608,SF609,SF606,SF611",20,103,290.0,5754.0,5628.214285714285,1.0,3.4746351633078527,63.89285714285734,222.0043681127774,5655.682242990654,50.158878504672884,20.0,39.152,63.39285714285734,252.0,1418310.0,252.0,32202.0000000001,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH607|21:04:38.000,20260518,21:04:38.000,21:04:39.000,SH,SH607,278000,566,567,278000,interval_execution_drop,2008.0,0.7413,5,"SH608,SH609,SH606,SH610,SH701",20,199,268.0,2009.0,1621.3950617283951,-1.0,-4.9800796812749,386.60493827160485,1925.3233977669565,1667.9782608695652,340.02173913043475,20.0,20.0,386.60493827160485,81.0,131333.0,81.0,31314.999999999993,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH607|21:06:21.000,20260518,21:06:21.000,21:06:22.000,SH,SH607,381000,772,773,381000,interval_execution_drop,2003.5,1.4826,5,"SH608,SH609,SH606,SH610,SH701",20,291,290.0,2001.0,1908.472972972973,2.5,12.478163214374844,95.02702702702709,474.3051012080214,1943.8644366197184,59.63556338028161,20.0,20.0,93.52702702702709,370.0,706135.0,370.0,35160.00000000002,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH607|21:06:50.000,20260518,21:06:50.000,21:06:51.000,SH,SH607,410000,830,831,410000,interval_execution_drop,2000.0,0.7413,5,"SH608,SH609,SH606,SH610,SH701",20,291,290.0,1998.0,1724.156462585034,2.0,10.0,275.843537414966,1379.21768707483,1852.1760299625469,147.82397003745314,20.0,20.0,274.343537414966,147.0,253451.0,147.0,40549.00000000001,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH607|21:07:36.000,20260518,21:07:36.000,21:07:37.000,SH,SH607,456000,922,923,456000,interval_execution_drop,2002.5,1.4826,3,"SH608,SH609,SH701",20,291,290.0,2002.0,1191.2631578947369,0.5,2.4968789013732833,811.2368421052631,4051.1203101386423,1395.4473684210527,607.0526315789473,20.0,20.0,810.7368421052631,57.0,67902.0,57.0,46240.5,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH607|21:10:35.000,20260518,21:10:35.000,21:10:36.000,SH,SH607,635000,1280,1281,635000,interval_execution_drop,2003.5,0.0,5,"SH608,SH609,SH606,SH610,SH701",20,290,290.0,2004.0,1486.0761904761905,-0.5,-2.495632642874969,517.4238095238095,2582.5994984966783,1799.814393939394,203.685606060606,20.0,20.0,516.9238095238095,105.0,156038.0,105.0,54329.5,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH607|21:14:16.000,20260518,21:14:16.000,21:14:17.000,SH,SH607,856000,1715,1716,856000,interval_execution_drop,1997.0,0.7413,5,"SH608,SH609,SH606,SH610,SH701",20,282,290.0,1996.0,685.0208333333334,1.0,5.00751126690035,1311.9791666666665,6569.750459021866,1268.7093023255813,728.2906976744187,20.0,20.0,1309.9791666666665,48.0,32881.0,48.0,62974.99999999999,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH607|21:15:10.000,20260518,21:15:10.000,21:15:11.000,SH,SH607,910000,1823,1824,910000,interval_execution_drop,1997.5,0.0,5,"SH608,SH609,SH606,SH610,SH701",20,282,290.0,1995.0,1329.0098039215686,2.5,12.51564455569462,668.4901960784314,3346.634273233699,1425.579831932773,571.920168067227,20.0,20.0,665.9901960784314,102.0,135559.0,102.0,68186.0,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH607|21:17:09.000,20260518,21:17:09.000,21:17:10.000,SH,SH607,1029000,2061,2062,1029000,interval_execution_drop,1994.5,0.0,4,"SH608,SH609,SH610,SH701",20,285,290.0,1995.0,823.0625,-0.5,-2.50689395838556,1171.4375,5873.339182752569,1608.2931937172775,386.2068062827225,20.0,20.0,1171.4375,64.0,52676.0,64.0,74972.0,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH607|21:20:41.000,20260518,21:20:41.000,21:20:42.000,SH,SH607,1241000,2484,2485,1241000,interval_execution_drop,1993.5,0.0,5,"SH608,SH609,SH606,SH610,SH701",20,290,290.0,1992.0,409.49056603773585,1.5,7.524454477050414,1584.0094339622642,7945.8712513783,1009.4,984.1,20.0,20.0,1582.5094339622642,53.0,21703.0,53.0,83952.5,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH607|21:26:31.000,20260518,21:26:31.000,21:26:32.000,SH,SH607,1591000,3174,3175,1591000,interval_execution_drop,1994.5,0.0,5,"SH608,SH609,SH606,SH610,SH701",20,276,290.0,1994.0,1364.5034013605443,0.5,2.50689395838556,629.9965986394557,3158.669333865408,1589.171806167401,405.328193832599,20.0,20.0,629.9965986394557,147.0,200582.0,147.0,92609.49999999999,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH607|09:57:00.000,20260519,09:57:00.000,09:57:01.000,SH,SH607,46620000,19059,19060,46620000,interval_execution_drop,1996.5,1.4826,5,"SH608,SH609,SH606,SH610,SH701",20,218,290.0,1995.0,1510.2377358490567,1.5,7.513148009015778,486.26226415094334,2435.573574510109,1599.1653786707882,397.3346213292118,20.0,20.0,484.76226415094334,530.0,800426.0,530.0,257718.99999999997,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH607|10:05:06.000,20260519,10:05:06.000,10:05:07.000,SH,SH607,47106000,20029,20030,47106000,interval_execution_drop,1987.5,0.7413,5,"SH608,SH609,SH606,SH610,SH701",20,290,290.0,1987.0,1423.9096385542168,0.5,2.5157232704402515,563.5903614457832,2835.6747745699786,1470.7583025830259,516.7416974169741,20.0,20.0,561.5903614457832,498.0,709107.0,498.0,280668.0,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH607|14:41:53.000,20260519,14:41:53.000,14:41:54.000,SH,SH607,63713000,36223,36224,63713000,interval_execution_drop,2038.5,0.0,3,"SH608,SH609,SH610",20,239,290.0,2037.0,2015.0,1.5,7.358351729212656,23.5,115.28084375766495,2015.0,23.5,20.0,23.5,12.0,2.0,4030.0,2.0,47.0,quote_only_recovered_3s,,8.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH608|21:06:35.000,20260518,21:06:35.000,21:06:36.000,SH,SH608,395000,750,751,395000,interval_execution_drop,2149.25,0.7413,4,"SH607,SH609,SH610,SH701",20,201,290.0,2147.0,2120.3151515151517,2.25,10.46876817494475,28.934848484848317,134.62765376223481,2125.4739583333335,23.776041666666515,20.0,20.0,27.184848484848317,165.0,349852.0,165.0,4774.249999999973,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH608|21:07:04.000,20260518,21:07:04.000,21:07:05.000,SH,SH608,424000,806,807,424000,interval_execution_drop,2148.5,1.4826,5,"SH607,SH609,SH606,SH610,SH701",20,201,290.0,2147.0,2018.734693877551,1.5,6.981615080288574,129.76530612244892,603.9809454151683,2122.70297029703,25.79702970297012,20.0,20.0,128.26530612244892,49.0,98918.0,49.0,6358.499999999997,quote_only_recovered_3s,,8.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH608|21:10:46.000,20260518,21:10:46.000,21:10:47.000,SH,SH608,646000,1115,1116,646000,interval_execution_drop,2150.5,0.0,3,"SH607,SH609,SH610",20,165,289.0,2151.0,2117.124481327801,-0.5,-2.325040688212044,33.37551867219918,155.19887780608778,2118.593625498008,31.906374501992104,20.0,20.0,32.87551867219918,241.0,510227.0,241.0,8043.500000000002,quote_only_recovered_3s,,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH608|21:14:22.000,20260518,21:14:22.000,21:14:23.000,SH,SH608,862000,1425,1426,862000,interval_execution_drop,2145.0,1.4826,5,"SH607,SH609,SH606,SH610,SH701",20,151,290.0,2143.0,1874.157894736842,2.0,9.324009324009324,270.8421052631579,1262.6671574039997,2047.04,97.96000000000004,20.0,20.0,269.8421052631579,38.0,71218.0,38.0,10292.0,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH608|21:16:21.000,20260518,21:16:21.000,21:16:22.000,SH,SH608,981000,1617,1618,981000,interval_execution_drop,2144.0,0.7413,5,"SH607,SH609,SH606,SH610,SH701",20,175,290.0,2143.0,1962.6451612903227,1.0,4.664179104477612,181.35483870967732,845.8714492055846,1971.3846153846155,172.61538461538453,20.0,20.0,179.60483870967732,62.0,121684.0,62.0,11243.999999999995,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH608|21:20:48.000,20260518,21:20:48.000,21:20:49.000,SH,SH608,1248000,2041,2042,1248000,interval_execution_drop,2143.5,0.7413,5,"SH607,SH609,SH606,SH610,SH701",20,159,290.0,2143.0,1410.6666666666667,0.5,2.332633543270352,732.8333333333333,3418.863229919912,1721.1290322580646,422.3709677419354,20.0,20.0,731.3333333333333,18.0,25392.0,18.0,13190.999999999998,quote_only_recovered_3s,,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH608|10:05:09.000,20260519,10:05:09.000,10:05:10.000,SH,SH608,47109000,11270,11271,47109000,interval_execution_drop,2139.0,0.7413,5,"SH607,SH609,SH606,SH610,SH701",20,134,290.0,2138.0,864.7857142857143,1.0,4.675081813931744,1274.2142857142858,5957.056034194884,1475.7375,663.2625,20.0,20.0,1274.2142857142858,42.0,36321.0,42.0,53517.0,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH609|21:06:20.000,20260518,21:06:20.000,21:06:21.000,SH,SH609,380000,726,727,380000,interval_execution_drop,2222.0,2.2239,5,"SH607,SH608,SH606,SH610,SH701",20,213,290.0,2222.0,2181.3783783783783,0.0,0.0,40.62162162162167,182.81557885518305,2190.5,31.5,20.0,20.0,39.62162162162167,74.0,161422.0,74.0,3006.0000000000036,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SH609|21:06:53.000,20260518,21:06:53.000,21:06:54.000,SH,SH609,413000,789,790,413000,interval_execution_drop,2219.0,2.9652,5,"SH607,SH608,SH606,SH610,SH701",20,218,290.0,2219.0,2085.714285714286,0.0,0.0,133.28571428571422,600.6566664520694,2132.809523809524,86.19047619047615,20.0,20.0,133.28571428571422,28.0,58400.0,28.0,3731.999999999998,trade_recovered_3s,,2.0,1.0,
