检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,事件确认深度_跳,事件确认深度_基点,确认深度来源,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|22:13:36.000,20260527,22:13:36.000,,AG,AG2606,4416000,8720,8720,4416000,visible_execution_drop,18511.0,0.7413,5,"AG2608,AG2610,AG2612,AG2607,AG2609",20,350,290.0,18490.0,18497.4,21.0,11.34460590999946,13.599999999998545,7.346982875046483,,,20.0,20.0,20.0,21.0,11.34460590999946,detector_event_depth,50.0,13873050.0,50.0,10199.999999998909,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,IC2606|10:35:24.900,20260527,10:35:24.900,,IC,IC2606,48924900,7750,7750,48924900,visible_execution_drop,8606.3,5.189100000018878,3,"IC2609,IC2612,IC2607",20,393,290.0,8597.6,8603.48,43.49999999999454,10.108873732032242,14.099999999998545,3.2766694165898342,,,30.15200000010969,30.151999999893945,42.12500000000091,43.49999999999454,10.108873732032242,detector_event_depth,20.0,34413920.0,20.0,11279.999999998836,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,IM2609|14:53:17.400,20260527,14:53:17.400,,IM,IM2609,64397400,26746,26746,64397400,visible_execution_drop,8201.400000000001,4.447800000016181,3,"IM2606,IM2612,IM2607",20,362,290.0,8192.6,8197.48,44.00000000000546,10.729875387130356,19.60000000000946,4.779671763359781,,,36.94000000005121,35.58239999995854,39.50000000000728,44.00000000000546,10.729875387130356,detector_event_depth,20.0,32789920.0,20.0,15680.000000007569,trade_recovered_3s,1.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,PP2606|21:26:15.260,20260527,21:26:15.260,,PP,PP2606,1575260,468,468,1575260,visible_execution_drop,9445.75,1.11195,5,"PP2609,PP2701,PP2607,PP2608,PP2610",20,103,281.5,9416.0,9419.777777777776,29.75,31.49564619008549,25.972222222222623,27.496199054836968,,,28.151999999999997,28.151999999999997,29.75,29.75,31.49564619008549,detector_event_depth,9.0,423890.0,9.0,1168.7500000000182,persistent_10s,,,,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|22:42:13.500,20260527,22:42:13.500,,SN,SN2606,6133500,12065,12065,6133500,visible_execution_drop,423815.0,1.4826,2,"SN2609,SN2611",20,315,290.0,423500.0,423610.0,31.5,7.432488231893633,20.5,4.837016150914904,,,23.7216,21.19075,22.25,31.5,7.432488231893633,detector_event_depth,11.0,4659710.0,11.0,2255.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|23:01:57.000,20260527,23:01:57.000,,SN,SN2606,7317000,14366,14366,7317000,visible_execution_drop,422990.0,1.4826,5,"SN2607,SN2608,SN2609,SN2610,SN2611",20,366,290.0,422710.0,422887.8048780488,28.0,6.619541833140263,10.21951219512266,2.416017446067912,,,21.1495,21.1495,28.0,28.0,6.619541833140263,detector_event_depth,41.0,17338400.0,41.0,4190.000000000291,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|23:55:51.500,20260527,23:55:51.500,23:55:52.500,SN,SN2606,10551500,20428,20428,10551500,"visible_execution_drop,interval_execution_drop",422470.0,0.7413,5,"SN2607,SN2608,SN2609,SN2610,SN2611",20,323,289.5,421790.0,422145.0,68.0,16.095817454493808,32.5,7.6928539304566,422227.3015873016,24.269841269840253,22.0064,21.1235,65.5,68.0,16.095817454493808,detector_event_depth,32.0,13508640.0,32.0,10400.0,trade_recovered_3s,0.5,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|10:59:23.000,20260527,10:59:23.000,,SN,SN2606,50363000,39931,39931,50363000,visible_execution_drop,426995.0,1.4826,3,"SN2608,SN2610,SN2611",20,268,290.0,426630.0,426775.3846153846,36.5,8.548109462640078,21.961538461537565,5.143277664032967,,,29.651999999999997,26.623809523835288,36.5,36.5,8.548109462640078,detector_event_depth,13.0,5548080.0,13.0,2854.9999999998836,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2607|22:57:09.000,20260527,22:57:09.000,,SN,SN2607,7029000,14058,14058,7029000,visible_execution_drop,424015.0,0.7413,3,"SN2606,SN2609,SN2611",20,466,290.0,423800.0,423862.75,21.5,5.070575333419808,15.225,3.5906748582007713,,,21.20075,21.20075,20.5,21.5,5.070575333419808,detector_event_depth,40.0,16954510.0,40.0,6090.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2607|23:51:05.000,20260527,23:51:05.000,,SN,SN2607,10265000,20530,20530,10265000,visible_execution_drop,423770.0,8.52495,4,"SN2608,SN2609,SN2610,SN2611",20,189,290.0,423500.0,423604.8275862069,27.0,6.371380701795785,16.517241379310143,3.897690110038498,,,24.7216,24.7216,17.962962962963502,27.0,6.371380701795785,detector_event_depth,29.0,12284540.0,29.0,4789.999999999942,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2607|00:07:06.000,20260527,00:07:06.000,,SN,SN2607,11226000,22452,22452,11226000,visible_execution_drop,423355.0,2.9652,5,"SN2606,SN2608,SN2609,SN2610,SN2611",20,289,290.0,423050.0,423148.1355932203,30.5,7.204355682583175,20.68644067796413,4.886310703301987,,,21.16775,21.16775,28.0,30.5,7.204355682583175,detector_event_depth,59.0,24965740.0,59.0,12204.999999998836,trade_recovered_3s,0.5,,0.5,
