检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2604|09:07:23.000,20260311,09:07:23.000,09:07:24.000,AG,AG2604,43643000,36848,36848,43643000,visible_execution_drop,22841.0,2.2239,5,"AG2606,AG2608,AG2605,AG2610,AG2612",20,441,290.0,22763.0,22799.211764705884,78.0,34.14911781445646,41.78823529411602,18.295273978423022,22801.785714285717,39.214285714282596,43.5128,39.405971764742404,73.0,85.0,29068995.0,85.0,53279.999999997926,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2604|09:25:09.000,20260311,09:25:09.000,09:25:10.000,AG,AG2604,44709000,38917,38917,44709000,"visible_execution_drop,interval_execution_drop",22767.5,2.9652,5,"AG2606,AG2608,AG2605,AG2610,AG2612",20,335,289.5,22700.0,22725.872093023256,67.5,29.64752388272757,41.62790697674427,18.28391653749611,22733.84375,33.65625,32.5824,29.367199999999997,67.5,86.0,29316375.0,86.0,53700.00000000011,trade_recovered_3s,0.5,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|21:46:10.000,20260311,21:46:10.000,,AG,AG2605,2770000,5456,5456,2770000,visible_execution_drop,22701.5,3.7064999999999997,5,"AG2606,AG2608,AG2604,AG2610,AG2612",20,209,290.0,22671.0,22700.926470588238,30.5,13.435235557121775,0.5735294117621379,0.2526394342938299,,,26.436799999999998,25.36506666668226,24.5,68.0,23154945.0,68.0,584.9999999973807,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|02:18:12.000,20260311,02:18:12.000,,AG,AG2605,19092000,33637,33637,19092000,visible_execution_drop,22591.0,6.6716999999999995,5,"AG2606,AG2608,AG2604,AG2610,AG2612",20,157,290.0,22547.0,22567.25,44.0,19.47678278960648,23.75,10.513036164844408,,,36.5824,36.5824,44.0,8.0,2708070.0,8.0,2850.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|14:50:42.500,20260311,14:50:42.500,,AG,AG2605,64242500,59637,59637,64242500,visible_execution_drop,22382.5,0.7413,5,"AG2606,AG2608,AG2604,AG2610,AG2612",20,272,290.0,22342.0,22369.727272727276,40.5,18.09449346587736,12.772727272724296,5.706568646364032,,,30.651999999999997,30.151999999999997,40.5,11.0,3691005.0,11.0,2107.499999999509,trade_recovered_3s,1.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|02:00:16.500,20260311,02:00:16.500,,AG,AG2606,18016500,35818,35818,18016500,visible_execution_drop,22702.25,7.04235,4,"AG2608,AG2605,AG2610,AG2612",20,378,290.0,22680.0,22690.009174311926,22.25,9.80079067052825,12.240825688073528,5.391899784414993,,,21.0064,20.0,16.826923076923777,109.0,37098165.0,109.0,20013.75000000022,trade_recovered_3s,0.5,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|02:18:35.000,20260311,02:18:35.000,,AG,AG2606,19115000,37997,37997,19115000,visible_execution_drop,22495.0,2.2239,5,"AG2608,AG2604,AG2605,AG2610,AG2612",20,523,290.0,22450.0,22492.886363636364,45.0,20.004445432318295,2.113636363636033,0.939602740002682,,,32.152,24.613999999999997,45.0,308.0,103917135.0,308.0,9764.999999998472,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2608|23:46:29.500,20260311,23:46:29.500,,AG,AG2608,9989500,19733,19733,9989500,visible_execution_drop,22752.25,4.07715,5,"AG2606,AG2604,AG2605,AG2610,AG2612",20,225,289.5,22730.0,22737.791666666668,22.25,9.77925260139107,14.45833333333212,6.354682870191792,,,20.2564,20.0,20.125,24.0,8185605.0,24.0,5204.999999999563,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2608|23:58:40.500,20260311,23:58:40.500,,AG,AG2608,10720500,21127,21127,10720500,visible_execution_drop,22733.5,2.9652,5,"AG2606,AG2604,AG2605,AG2610,AG2612",20,251,290.0,22710.0,22720.041666666668,23.5,10.337167616073195,13.45833333333212,5.920044574452733,,,20.0,20.0,23.5,24.0,8179215.0,24.0,4844.999999999563,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2608|02:18:06.500,20260311,02:18:06.500,02:18:07.500,AG,AG2608,19086500,37049,37049,19086500,visible_execution_drop,22452.5,3.7064999999999997,3,"AG2604,AG2605,AG2610",20,328,290.0,22408.0,22428.90476190476,44.5,19.819619196080616,23.595238095240347,10.508958064910521,22429.837209302328,22.66279069767188,29.151999999999997,23.2216,44.5,21.0,7065105.0,21.0,7432.500000000709,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2608|02:18:36.500,20260311,02:18:36.500,,AG,AG2608,19116500,37109,37109,19116500,visible_execution_drop,22380.0,8.8956,5,"AG2606,AG2604,AG2605,AG2610,AG2612",20,373,290.0,22350.0,22367.788235294116,30.0,13.404825737265416,12.21176470588398,5.456552594228767,,,29.651999999999997,25.696290909108868,30.0,170.0,57037860.0,170.0,31140.000000004147,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2608|02:19:30.000,20260311,02:19:30.000,,AG,AG2608,19170000,37216,37216,19170000,visible_execution_drop,22205.0,4.4478,3,"AG2604,AG2605,AG2612",20,424,290.0,22170.0,22194.428571428572,35.0,15.762215717180815,10.571428571427532,4.760832502331697,,,34.099799999999995,30.81284637680157,28.75,14.0,4660830.0,14.0,2219.9999999997817,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2610|21:46:51.000,20260311,21:46:51.000,,AG,AG2610,2811000,5603,5603,2811000,visible_execution_drop,22542.0,4.4478,5,"AG2606,AG2608,AG2604,AG2605,AG2612",20,180,290.0,22500.0,22510.142857142855,42.0,18.631887143997872,31.857142857144936,14.132349772489102,,,35.0824,33.224799999999995,33.25,7.0,2363565.0,7.0,3345.0000000002183,trade_recovered_3s,0.5,,0.5,
