检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,事件确认深度_跳,事件确认深度_基点,确认深度来源,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2602|00:21:28.000,20260121,00:21:28.000,,AG,AG2602,12088000,23272,23272,12088500,visible_execution_drop,23024.5,2.2239,5,"AG2604,AG2606,AG2605,AG2608,AG2603",20,127,290.0,22964.0,22993.75,60.5,26.276357792785944,30.75,13.355338878151535,,,32.652,26.7216,60.5,60.5,26.276357792785944,detector_event_depth,20.0,6898125.0,32.0,9225.0,trade_recovered_3s,1.5,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2602|10:37:44.000,20260121,10:37:44.000,,AG,AG2602,49064000,45737,45737,49064000,visible_execution_drop,22955.0,2.9652,5,"AG2604,AG2606,AG2605,AG2608,AG2603",20,147,290.0,22888.0,22913.04705882353,67.0,29.18754084077543,41.95294117647063,18.276166925057996,,,54.873599999999996,54.873599999999996,62.0,67.0,29.18754084077543,detector_event_depth,85.0,29214135.0,85.0,53490.00000000006,trade_recovered_3s,1.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2604|00:42:15.500,20260121,00:42:15.500,00:42:16.500,AG,AG2604,13335500,26667,26667,13335500,"visible_execution_drop,interval_execution_drop",22998.0,3.7064999999999997,4,"AG2606,AG2605,AG2602,AG2603",20,475,290.0,22940.0,22967.49805447471,58.0,25.219584311679277,30.501945525291376,13.26286873871266,22958.620745542947,39.37925445705332,24.7216,22.66945454547354,57.21052631579005,58.0,25.219584311679277,detector_event_depth,257.0,88539705.0,257.0,117584.99999999825,trade_recovered_3s,1.0,1.5,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2604|01:57:34.000,20260121,01:57:34.000,,AG,AG2604,17854000,35666,35666,17854000,visible_execution_drop,23047.5,0.7413,5,"AG2606,AG2605,AG2608,AG2602,AG2603",20,357,290.0,23008.0,23029.9898989899,39.5,17.13851827747044,17.51010101009888,7.597397119036286,,,22.7216,20.0,39.5,39.5,17.13851827747044,detector_event_depth,99.0,34199535.0,99.0,26002.499999996835,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|09:37:57.500,20260121,09:37:57.500,,AG,AG2605,45477500,43938,43938,45477500,visible_execution_drop,22773.0,5.9304,5,"AG2604,AG2606,AG2608,AG2602,AG2603",20,567,290.0,22731.0,22751.360655737702,42.0,18.442892899486232,21.639344262297527,9.50219306296822,,,29.651999999999997,25.273142857120277,41.3571428571413,42.0,18.442892899486232,detector_event_depth,61.0,20817495.0,61.0,19800.000000002237,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2605|09:39:30.500,20260121,09:39:30.500,,AG,AG2605,45570500,44124,44124,45570500,visible_execution_drop,22742.0,2.9652,5,"AG2604,AG2606,AG2608,AG2602,AG2603",20,550,290.0,22717.0,22726.8,25.0,10.992876615952861,15.200000000000728,6.68366898249966,,,24.7216,24.7216,23.625,25.0,10.992876615952861,detector_event_depth,25.0,8522550.0,25.0,5700.000000000273,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|22:24:42.000,20260121,22:24:42.000,,AG,AG2606,5082000,10163,10163,5082000,visible_execution_drop,23083.5,6.6716999999999995,3,"AG2604,AG2602,AG2603",20,518,290.0,23057.0,23079.166666666668,26.5,11.48006151580133,4.333333333332121,1.8772427635896294,,,20.5064,20.0,26.5,26.5,11.48006151580133,detector_event_depth,90.0,31156875.0,90.0,5849.999999998363,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|22:34:18.500,20260121,22:34:18.500,,AG,AG2606,5658500,11316,11316,5658500,visible_execution_drop,22995.75,0.7413,4,"AG2604,AG2608,AG2602,AG2603",20,575,290.0,22966.0,22983.21495327103,29.75,12.937173173303762,12.535046728971793,5.451027572039091,,,23.7216,20.0,29.75,29.75,12.937173173303762,detector_event_depth,107.0,36888060.0,107.0,20118.749999999727,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2606|22:54:07.500,20260121,22:54:07.500,,AG,AG2606,6847500,13694,13694,6847500,visible_execution_drop,22960.25,3.3358499999999998,4,"AG2604,AG2605,AG2608,AG2602",20,563,290.0,22937.0,22945.458823529414,23.25,10.12619636110234,14.791176470585924,6.442079886144935,,,20.0,20.0,18.75,23.25,10.12619636110234,detector_event_depth,85.0,29255460.0,85.0,18858.749999997053,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2607|22:03:32.000,20260121,22:03:32.000,,AG,AG2607,3812000,7592,7592,3812000,visible_execution_drop,23341.0,3.7064999999999997,5,"AG2604,AG2606,AG2605,AG2608,AG2602",20,181,290.0,23311.0,23311.0,30.0,12.852919754937663,30.0,12.852919754937663,,,25.7216,25.7216,30.0,30.0,12.852919754937663,detector_event_depth,1.0,349665.0,1.0,450.0,trade_recovered_3s,1.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2607|09:32:51.000,20260121,09:32:51.000,,AG,AG2607,45171000,43179,43179,45171000,visible_execution_drop,22703.0,2.9652,5,"AG2604,AG2606,AG2605,AG2608,AG2602",20,112,290.0,22677.0,22695.833333333332,26.0,11.452230982689512,7.166666666667879,3.1567046939470025,,,21.7216,20.363999999999997,26.0,26.0,11.452230982689512,detector_event_depth,6.0,2042625.0,6.0,645.0000000001091,trade_recovered_3s,1.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2610|09:33:45.500,20260121,09:33:45.500,,AG,AG2610,45225500,42601,42601,45225500,visible_execution_drop,22616.5,4.4478,5,"AG2604,AG2606,AG2605,AG2608,AG2602",20,180,290.0,22570.0,22601.625,46.5,20.560210465810357,14.875,6.577056573740411,,,41.5128,35.5824,41.0,46.5,20.560210465810357,detector_event_depth,16.0,5424390.0,16.0,3570.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2612|09:21:43.500,20260121,09:21:43.500,,AG,AG2612,44503500,41395,41395,44503500,visible_execution_drop,22840.0,0.7413,5,"AG2604,AG2606,AG2605,AG2608,AG2602",20,127,290.0,22800.0,22819.5,40.0,17.513134851138354,20.5,8.975481611208407,,,32.5824,26.651999999999997,40.0,40.0,17.513134851138354,detector_event_depth,4.0,1369170.0,4.0,1230.0,quote_only_recovered_3s,4.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2612|09:22:33.000,20260121,09:22:33.000,,AG,AG2612,44553000,41493,41493,44553000,visible_execution_drop,22749.0,2.9652,5,"AG2604,AG2606,AG2605,AG2608,AG2602",20,147,290.0,22721.0,22744.285714285717,28.0,12.308233328937536,4.714285714282596,2.0723045910952553,,,26.651999999999997,26.651999999999997,28.0,28.0,12.308233328937536,detector_event_depth,7.0,2388150.0,7.0,494.9999999996726,trade_recovered_3s,0.5,,0.5,
