trade_id,trade_date,target_contract,hedge_contract,direction,fill_key,fill_time,fill_context,event_label,fill_evidence,target_entry_price,hedge_entry_key,hedge_entry_price,exit_key,exit_time,exit_reason,status,target_exit_price,hedge_exit_price,target_pnl,hedge_pnl,gross_pnl,commission,net_pnl,gross_margin,unhedged_worst_mark_pnl,hedged_worst_mark_pnl,observed_worst_mark_pnl
20260303-AP605-0015,20260303,AP605,AP604,short,46082000,09:48:02.000,normal_quote,normal_move_fill,interval_vwap,10028.0,46083000.0,9699.0,46085000,09:48:05.000,hedged_exit,closed,9946.0,9674.0,82.0,-25.0,57.0,0.0,57.0,1972.7000000000003,0.0,55.0,0.0
20260303-AP605-0016,20260303,AP605,AP604,short,47404000,10:10:04.000,normal_quote,normal_move_fill,interval_vwap,10027.0,47405000.0,9690.0,47407000,10:10:07.000,hedged_exit,closed,9940.0,9670.0,87.0,-20.0,67.0,0.0,67.0,1971.7,0.0,65.0,0.0
20260303-AP605-0017,20260303,AP605,AP604,short,47596000,10:13:16.000,normal_quote,normal_move_fill,interval_vwap,10025.0,47597000.0,9696.0,47599000,10:13:19.000,hedged_exit,closed,9950.0,9670.0,75.0,-26.0,49.0,0.0,49.0,1972.1,0.0,47.0,0.0
20260303-AP605-0018,20260303,AP605,AP604,short,48765000,10:32:45.000,normal_quote,normal_move_fill,interval_vwap,10047.0,48766000.0,9699.0,48768000,10:32:48.000,hedged_exit,closed,9973.0,9681.0,74.0,-18.0,56.0,0.0,56.0,1974.6000000000001,0.0,53.0,0.0
20260303-AP605-0019,20260303,AP605,AP604,short,49099000,10:38:19.000,normal_quote,normal_move_fill,interval_vwap,10051.0,49100000.0,9720.0,49102000,10:38:22.000,hedged_exit,closed,9984.0,9694.0,67.0,-26.0,41.0,0.0,41.0,1977.1,0.0,38.0,0.0
20260303-AP605-0020,20260303,AP605,AP604,short,49119000,10:38:39.000,normal_quote,normal_move_fill,interval_vwap,10071.0,49120000.0,9732.0,49122000,10:38:42.000,hedged_exit,closed,9986.0,9701.0,85.0,-31.0,54.0,0.0,54.0,1980.3000000000002,0.0,48.0,0.0
20260303-AP605-0021,20260303,AP605,AP604,short,49136000,10:38:56.000,normal_quote,normal_move_fill,interval_vwap,10072.0,49137000.0,9732.0,49139000,10:38:59.000,hedged_exit,closed,9991.0,9701.0,81.0,-31.0,50.0,0.0,50.0,1980.4,0.0,48.0,0.0
20260303-AP605-0022,20260303,AP605,AP604,short,49210000,10:40:10.000,normal_quote,normal_move_fill,interval_vwap,10076.0,49211000.0,9739.0,49213000,10:40:13.000,hedged_exit,closed,9996.0,9706.0,80.0,-33.0,47.0,0.0,47.0,1981.5,0.0,45.0,0.0
20260303-AP605-0023,20260303,AP605,AP604,short,49221000,10:40:21.000,normal_quote,normal_move_fill,interval_vwap,10077.0,49222000.0,9743.0,49224000,10:40:24.000,hedged_exit,closed,10010.0,9717.0,67.0,-26.0,41.0,0.0,41.0,1982.0,0.0,39.0,0.0
20260303-AP605-0024,20260303,AP605,AP604,short,49811000,10:50:11.000,normal_quote,normal_move_fill,interval_vwap,10084.0,49812000.0,9721.0,49814000,10:50:14.000,hedged_exit,closed,10002.0,9713.0,82.0,-8.0,74.0,0.0,74.0,1980.5,0.0,70.0,0.0
20260303-AP605-0025,20260303,AP605,AP604,short,49824000,10:50:24.000,normal_quote,normal_move_fill,interval_vwap,10083.0,49825000.0,9747.0,49827000,10:50:27.000,hedged_exit,closed,10010.0,9712.0,73.0,-35.0,38.0,0.0,38.0,1983.0,0.0,29.0,0.0
20260303-AP605-0026,20260303,AP605,AP604,short,49986000,10:53:06.000,normal_quote,normal_move_fill,interval_vwap,10093.0,49987000.0,9764.0,49989000,10:53:09.000,hedged_exit,closed,10044.0,9742.0,49.0,-22.0,27.0,0.0,27.0,1985.7000000000003,0.0,25.0,0.0
20260303-AP605-0027,20260303,AP605,AP604,long,49992000,10:53:12.000,normal_quote,normal_move_fill,interval_vwap,9951.0,49993000.0,9740.0,49995000,10:53:15.000,hedged_exit,closed,10035.0,9769.0,84.0,-29.0,55.0,0.0,55.0,1969.1,0.0,53.0,0.0
20260303-AP605-0028,20260303,AP605,AP604,long,49998000,10:53:18.000,normal_quote,normal_move_fill,interval_vwap,9950.0,49999000.0,9742.0,50001000,10:53:21.000,hedged_exit,closed,10034.0,9766.0,84.0,-24.0,60.0,0.0,60.0,1969.2,0.0,58.0,0.0
20260303-AP605-0029,20260303,AP605,AP604,long,50004000,10:53:24.000,normal_quote,normal_move_fill,interval_vwap,9951.0,50005000.0,9741.0,50007000,10:53:27.000,hedged_exit,closed,10040.0,9775.0,89.0,-34.0,55.0,0.0,55.0,1969.2,0.0,53.0,0.0
20260303-AP605-0030,20260303,AP605,AP604,long,50010000,10:53:30.000,normal_quote,normal_move_fill,interval_vwap,9954.0,50011000.0,9747.0,50013000,10:53:33.000,hedged_exit,closed,10045.0,9776.0,91.0,-29.0,62.0,0.0,62.0,1970.1000000000001,0.0,60.0,0.0
20260303-AP605-0031,20260303,AP605,AP604,long,50016000,10:53:36.000,normal_quote,normal_move_fill,interval_vwap,9960.0,50017000.0,9746.0,50019000,10:53:39.000,hedged_exit,closed,10046.0,9777.0,86.0,-31.0,55.0,0.0,55.0,1970.6,0.0,53.0,0.0
20260303-AP605-0032,20260303,AP605,AP604,long,50022000,10:53:42.000,normal_quote,normal_move_fill,interval_vwap,9960.0,50023000.0,9749.0,50025000,10:53:45.000,hedged_exit,closed,10042.0,9775.0,82.0,-26.0,56.0,0.0,56.0,1970.9,0.0,54.0,0.0
20260303-AP605-0033,20260303,AP605,AP604,long,50028000,10:53:48.000,normal_quote,normal_move_fill,interval_vwap,9959.0,50029000.0,9744.0,50031000,10:53:51.000,hedged_exit,closed,10043.0,9775.0,84.0,-31.0,53.0,0.0,53.0,1970.3000000000002,0.0,51.0,0.0
20260303-AP605-0034,20260303,AP605,AP604,long,50034000,10:53:54.000,normal_quote,normal_move_fill,interval_vwap,9952.0,50035000.0,9746.0,50037000,10:53:57.000,hedged_exit,closed,10044.0,9775.0,92.0,-29.0,63.0,0.0,63.0,1969.8000000000002,0.0,61.0,0.0
20260303-AP605-0035,20260303,AP605,AP604,long,50040000,10:54:00.000,normal_quote,normal_move_fill,interval_vwap,9953.0,50041000.0,9746.0,50043000,10:54:03.000,hedged_exit,closed,10040.0,9771.0,87.0,-25.0,62.0,0.0,62.0,1969.9,0.0,60.0,0.0
20260303-AP605-0036,20260303,AP605,AP604,long,50067000,10:54:27.000,fill_during_replace,normal_move_fill,interval_vwap,9964.0,50068000.0,9767.0,50070000,10:54:30.000,hedged_exit,closed,10068.0,9800.0,104.0,-33.0,71.0,0.0,71.0,1973.1000000000001,0.0,69.0,0.0
20260303-AP605-0037,20260303,AP605,AP604,long,50073000,10:54:33.000,normal_quote,normal_move_fill,interval_vwap,9982.0,50074000.0,9810.0,50076000,10:54:36.000,hedged_exit,closed,10067.0,9838.0,85.0,-28.0,57.0,0.0,57.0,1979.2,0.0,55.0,0.0
20260303-AP605-0038,20260303,AP605,AP604,long,50080000,10:54:40.000,normal_quote,normal_move_fill,interval_vwap,9984.0,50081000.0,9778.0,50083000,10:54:43.000,hedged_exit,closed,10068.0,9838.0,84.0,-60.0,24.0,0.0,24.0,1976.2000000000003,0.0,21.0,0.0
20260303-AP605-0039,20260303,AP605,AP604,long,50086000,10:54:46.000,normal_quote,normal_move_fill,interval_vwap,9984.0,50087000.0,9788.0,50089000,10:54:49.000,hedged_exit,closed,10070.0,9844.0,86.0,-56.0,30.0,0.0,30.0,1977.2000000000003,0.0,28.0,0.0
20260303-AP605-0040,20260303,AP605,AP604,long,50092000,10:54:52.000,normal_quote,normal_move_fill,interval_vwap,9987.0,50093000.0,9798.0,50095000,10:54:55.000,hedged_exit,closed,10073.0,9849.0,86.0,-51.0,35.0,0.0,35.0,1978.5,0.0,33.0,0.0
20260303-AP605-0041,20260303,AP605,AP604,long,50098000,10:54:58.000,normal_quote,normal_move_fill,interval_vwap,9992.0,50099000.0,9835.0,50101000,10:55:01.000,hedged_exit,closed,10069.0,9847.0,77.0,-12.0,65.0,0.0,65.0,1982.7,0.0,63.0,0.0
20260303-AP605-0042,20260303,AP605,AP604,long,50105000,10:55:05.000,normal_quote,normal_move_fill,interval_vwap,9981.0,50106000.0,9789.0,50108000,10:55:08.000,hedged_exit,closed,10069.0,9836.0,88.0,-47.0,41.0,0.0,41.0,1977.0,0.0,38.0,0.0
20260303-AP605-0043,20260303,AP605,AP604,long,50111000,10:55:11.000,normal_quote,normal_move_fill,interval_vwap,9982.0,50112000.0,9774.0,50114000,10:55:14.000,hedged_exit,closed,10071.0,9775.0,89.0,-1.0,88.0,0.0,88.0,1975.6000000000001,0.0,82.0,0.0
20260303-AP605-0044,20260303,AP605,AP604,long,50117000,10:55:17.000,normal_quote,normal_move_fill,interval_vwap,9985.0,50118000.0,9769.0,50120000,10:55:20.000,hedged_exit,closed,10069.0,9770.0,84.0,-1.0,83.0,0.0,83.0,1975.4,0.0,70.0,0.0
20260303-AP605-0045,20260303,AP605,AP604,long,50241000,10:57:21.000,fill_during_replace,normal_move_fill,interval_vwap,9976.0,50242000.0,9793.0,50244000,10:57:24.000,hedged_exit,closed,10093.0,9816.0,117.0,-23.0,94.0,0.0,94.0,1976.9,0.0,92.0,0.0
20260303-AP605-0046,20260303,AP605,AP604,long,50247000,10:57:27.000,normal_quote,normal_move_fill,interval_vwap,10008.0,50248000.0,9788.0,50250000,10:57:30.000,hedged_exit,closed,10086.0,9813.0,78.0,-25.0,53.0,0.0,53.0,1979.6000000000001,0.0,51.0,0.0
20260303-AP605-0047,20260303,AP605,AP604,long,50253000,10:57:33.000,normal_quote,normal_move_fill,interval_vwap,10001.0,50254000.0,9786.0,50256000,10:57:36.000,hedged_exit,closed,10086.0,9830.0,85.0,-44.0,41.0,0.0,41.0,1978.7,0.0,39.0,0.0
20260303-AP605-0048,20260303,AP605,AP604,long,50259000,10:57:39.000,normal_quote,normal_move_fill,interval_vwap,10000.0,50260000.0,9787.0,50262000,10:57:42.000,hedged_exit,closed,10085.0,9827.0,85.0,-40.0,45.0,0.0,45.0,1978.7,0.0,41.0,0.0
20260303-AP605-0049,20260303,AP605,AP604,long,50265000,10:57:45.000,normal_quote,normal_move_fill,interval_vwap,10003.0,50266000.0,9792.0,50268000,10:57:48.000,hedged_exit,closed,10091.0,9833.0,88.0,-41.0,47.0,0.0,47.0,1979.5,0.0,45.0,0.0
20260303-AP605-0050,20260303,AP605,AP604,long,50272000,10:57:52.000,normal_quote,normal_move_fill,interval_vwap,10006.0,50273000.0,9795.0,50275000,10:57:55.000,hedged_exit,closed,10089.0,9830.0,83.0,-35.0,48.0,0.0,48.0,1980.1,0.0,46.0,0.0
20260303-AP605-0051,20260303,AP605,AP604,long,50278000,10:57:58.000,normal_quote,normal_move_fill,interval_vwap,10008.0,50279000.0,9799.0,50281000,10:58:01.000,hedged_exit,closed,10089.0,9830.0,81.0,-31.0,50.0,0.0,50.0,1980.7000000000003,0.0,48.0,0.0
20260303-AP605-0052,20260303,AP605,AP604,long,50284000,10:58:04.000,normal_quote,normal_move_fill,interval_vwap,10002.0,50285000.0,9789.0,50287000,10:58:07.000,hedged_exit,closed,10091.0,9833.0,89.0,-44.0,45.0,0.0,45.0,1979.1000000000001,0.0,43.0,0.0
20260303-AP605-0053,20260303,AP605,AP604,long,50290000,10:58:10.000,normal_quote,normal_move_fill,interval_vwap,10010.0,50291000.0,9798.0,50293000,10:58:13.000,hedged_exit,closed,10097.0,9838.0,87.0,-40.0,47.0,0.0,47.0,1980.8000000000002,0.0,45.0,0.0
20260303-AP605-0054,20260303,AP605,AP604,long,50296000,10:58:16.000,normal_quote,normal_move_fill,interval_vwap,10012.0,50297000.0,9806.0,50299000,10:58:19.000,hedged_exit,closed,10091.0,9835.0,79.0,-29.0,50.0,0.0,50.0,1981.8000000000002,0.0,48.0,0.0
20260303-AP605-0055,20260303,AP605,AP604,long,50303000,10:58:23.000,normal_quote,normal_move_fill,interval_vwap,10010.0,50304000.0,9809.0,50306000,10:58:26.000,hedged_exit,closed,10097.0,9830.0,87.0,-21.0,66.0,0.0,66.0,1981.9,0.0,64.0,0.0
20260303-AP605-0056,20260303,AP605,AP604,long,50309000,10:58:29.000,normal_quote,normal_move_fill,interval_vwap,10010.0,50310000.0,9822.0,50312000,10:58:32.000,hedged_exit,closed,10108.0,9850.0,98.0,-28.0,70.0,0.0,70.0,1983.2,0.0,68.0,0.0
20260303-AP605-0057,20260303,AP605,AP604,long,50315000,10:58:35.000,normal_quote,normal_move_fill,interval_vwap,10021.0,50316000.0,9817.0,50318000,10:58:38.000,hedged_exit,closed,10108.0,9850.0,87.0,-33.0,54.0,0.0,54.0,1983.8000000000002,0.0,52.0,0.0
20260303-AP605-0058,20260303,AP605,AP604,long,50321000,10:58:41.000,normal_quote,normal_move_fill,interval_vwap,10027.0,50322000.0,9833.0,50324000,10:58:44.000,hedged_exit,closed,10110.0,9853.0,83.0,-20.0,63.0,0.0,63.0,1986.0,0.0,61.0,0.0
20260303-AP605-0059,20260303,AP605,AP604,long,50327000,10:58:47.000,normal_quote,normal_move_fill,interval_vwap,10027.0,50328000.0,9831.0,50330000,10:58:50.000,hedged_exit,closed,10111.0,9862.0,84.0,-31.0,53.0,0.0,53.0,1985.8000000000002,0.0,51.0,0.0
20260303-AP605-0060,20260303,AP605,AP604,long,50333000,10:58:53.000,normal_quote,normal_move_fill,interval_vwap,10025.0,50334000.0,9825.0,50336000,10:58:56.000,hedged_exit,closed,10113.0,9864.0,88.0,-39.0,49.0,0.0,49.0,1985.0,0.0,45.0,0.0
20260303-AP605-0061,20260303,AP605,AP604,long,50339000,10:58:59.000,normal_quote,normal_move_fill,interval_vwap,10034.0,50340000.0,9845.0,50342000,10:59:02.000,hedged_exit,closed,10122.0,9877.0,88.0,-32.0,56.0,0.0,56.0,1987.9,0.0,52.0,0.0
20260303-AP605-0062,20260303,AP605,AP604,long,50345000,10:59:05.000,normal_quote,normal_move_fill,interval_vwap,10037.0,50346000.0,9836.0,50348000,10:59:08.000,hedged_exit,closed,10120.0,9870.0,83.0,-34.0,49.0,0.0,49.0,1987.3000000000002,0.0,18.0,0.0
20260303-AP605-0063,20260303,AP605,AP604,long,50351000,10:59:11.000,normal_quote,normal_move_fill,interval_vwap,10030.0,50352000.0,9844.0,50354000,10:59:14.000,hedged_exit,closed,10122.0,9891.0,92.0,-47.0,45.0,0.0,45.0,1987.4,0.0,41.0,0.0
20260303-AP605-0064,20260303,AP605,AP604,long,50357000,10:59:17.000,normal_quote,normal_move_fill,interval_vwap,10045.0,50358000.0,9854.0,50360000,10:59:20.000,hedged_exit,closed,10125.0,9893.0,80.0,-39.0,41.0,0.0,41.0,1989.9,0.0,38.0,0.0
20260303-AP605-0065,20260303,AP605,AP604,long,50363000,10:59:23.000,normal_quote,normal_move_fill,interval_vwap,10042.0,50364000.0,9852.0,50366000,10:59:26.000,hedged_exit,closed,10127.0,9895.0,85.0,-43.0,42.0,0.0,42.0,1989.4,0.0,37.0,0.0
20260303-AP605-0066,20260303,AP605,AP604,long,50369000,10:59:29.000,normal_quote,normal_move_fill,interval_vwap,10045.0,50370000.0,9861.0,50372000,10:59:32.000,hedged_exit,closed,10124.0,9892.0,79.0,-31.0,48.0,0.0,48.0,1990.6,0.0,46.0,0.0
20260303-AP605-0067,20260303,AP605,AP604,long,50375000,10:59:35.000,normal_quote,normal_move_fill,interval_vwap,10040.0,50376000.0,9862.0,50378000,10:59:38.000,hedged_exit,closed,10134.0,9890.0,94.0,-28.0,66.0,0.0,66.0,1990.2,0.0,52.0,0.0
20260303-AP605-0068,20260303,AP605,AP604,long,50381000,10:59:41.000,normal_quote,normal_move_fill,interval_vwap,10050.0,50382000.0,9867.0,50384000,10:59:44.000,hedged_exit,closed,10129.0,9890.0,79.0,-23.0,56.0,0.0,56.0,1991.7,0.0,54.0,0.0
20260303-AP605-0069,20260303,AP605,AP604,long,50387000,10:59:47.000,normal_quote,normal_move_fill,interval_vwap,10046.0,50388000.0,9870.0,50390000,10:59:50.000,hedged_exit,closed,10129.0,9890.0,83.0,-20.0,63.0,0.0,63.0,1991.6,0.0,61.0,0.0
20260303-AP605-0070,20260303,AP605,AP604,long,50393000,10:59:53.000,normal_quote,normal_move_fill,interval_vwap,10043.0,50394000.0,9863.0,50396000,10:59:56.000,hedged_exit,closed,10122.0,9888.0,79.0,-25.0,54.0,0.0,54.0,1990.6000000000001,0.0,52.0,0.0
20260303-AP605-0071,20260303,AP605,AP604,long,50399000,10:59:59.000,normal_quote,normal_move_fill,interval_vwap,10039.0,50400000.0,9869.0,50402000,11:00:02.000,hedged_exit,closed,10127.0,9890.0,88.0,-21.0,67.0,0.0,67.0,1990.8000000000002,0.0,65.0,0.0
20260303-AP605-0072,20260303,AP605,AP604,long,50405000,11:00:05.000,normal_quote,normal_move_fill,interval_vwap,10043.0,50406000.0,9867.0,50408000,11:00:08.000,hedged_exit,closed,10128.0,9890.0,85.0,-23.0,62.0,0.0,62.0,1991.0,0.0,56.0,0.0
20260303-AP605-0073,20260303,AP605,AP604,long,50411000,11:00:11.000,normal_quote,normal_move_fill,interval_vwap,10038.0,50412000.0,9867.0,50414000,11:00:14.000,hedged_exit,closed,10124.0,9890.0,86.0,-23.0,63.0,0.0,63.0,1990.5,0.0,61.0,0.0
20260303-AP605-0074,20260303,AP605,AP604,long,50417000,11:00:17.000,normal_quote,normal_move_fill,interval_vwap,10039.0,50418000.0,9867.0,50420000,11:00:20.000,hedged_exit,closed,10129.0,9890.0,90.0,-23.0,67.0,0.0,67.0,1990.6000000000001,0.0,63.0,0.0
20260303-AP605-0075,20260303,AP605,AP604,long,50423000,11:00:23.000,normal_quote,normal_move_fill,interval_vwap,10047.0,50424000.0,9874.0,50426000,11:00:26.000,hedged_exit,closed,10128.0,9894.0,81.0,-20.0,61.0,0.0,61.0,1992.1000000000001,0.0,59.0,0.0
20260303-AP605-0076,20260303,AP605,AP604,long,50429000,11:00:29.000,normal_quote,normal_move_fill,interval_vwap,10047.0,50430000.0,9873.0,50432000,11:00:32.000,hedged_exit,closed,10132.0,9898.0,85.0,-25.0,60.0,0.0,60.0,1992.0,0.0,58.0,0.0
20260303-AP605-0077,20260303,AP605,AP604,long,50435000,11:00:35.000,normal_quote,normal_move_fill,interval_vwap,10045.0,50436000.0,9870.0,50438000,11:00:38.000,hedged_exit,closed,10129.0,9897.0,84.0,-27.0,57.0,0.0,57.0,1991.5,0.0,55.0,0.0
20260303-AP605-0078,20260303,AP605,AP604,long,50441000,11:00:41.000,normal_quote,normal_move_fill,interval_vwap,10044.0,50442000.0,9890.0,50444000,11:00:44.000,hedged_exit,closed,10126.0,9895.0,82.0,-5.0,77.0,0.0,77.0,1993.4,0.0,75.0,0.0
20260303-AP605-0079,20260303,AP605,AP604,long,50447000,11:00:47.000,normal_quote,normal_move_fill,interval_vwap,10045.0,50448000.0,9892.0,50450000,11:00:50.000,hedged_exit,closed,10127.0,9903.0,82.0,-11.0,71.0,0.0,71.0,1993.7,0.0,69.0,0.0
20260303-AP605-0080,20260303,AP605,AP604,long,50453000,11:00:53.000,normal_quote,normal_move_fill,interval_vwap,10041.0,50454000.0,9895.0,50456000,11:00:56.000,hedged_exit,closed,10129.0,9914.0,88.0,-19.0,69.0,0.0,69.0,1993.6,0.0,64.0,0.0
20260303-AP605-0081,20260303,AP605,AP604,long,50459000,11:00:59.000,normal_quote,normal_move_fill,interval_vwap,10050.0,50460000.0,9897.0,50462000,11:01:02.000,hedged_exit,closed,10129.0,9914.0,79.0,-17.0,62.0,0.0,62.0,1994.7,0.0,57.0,0.0
20260303-AP605-0082,20260303,AP605,AP604,long,50465000,11:01:05.000,normal_quote,normal_move_fill,interval_vwap,10045.0,50466000.0,9901.0,50468000,11:01:08.000,hedged_exit,closed,10135.0,9920.0,90.0,-19.0,71.0,0.0,71.0,1994.6,0.0,69.0,0.0
20260303-AP605-0083,20260303,AP605,AP604,long,50471000,11:01:11.000,normal_quote,normal_move_fill,interval_vwap,10051.0,50472000.0,9903.0,50474000,11:01:14.000,hedged_exit,closed,10135.0,9918.0,84.0,-15.0,69.0,0.0,69.0,1995.4,0.0,65.0,0.0
20260303-AP605-0084,20260303,AP605,AP604,long,50477000,11:01:17.000,normal_quote,normal_move_fill,interval_vwap,10062.0,50478000.0,9906.0,50480000,11:01:20.000,hedged_exit,closed,10143.0,9929.0,81.0,-23.0,58.0,0.0,58.0,1996.8000000000002,0.0,56.0,0.0
20260303-AP605-0085,20260303,AP605,AP604,long,50484000,11:01:24.000,normal_quote,normal_move_fill,interval_vwap,10060.0,50485000.0,9909.0,50487000,11:01:27.000,hedged_exit,closed,10148.0,9937.0,88.0,-28.0,60.0,0.0,60.0,1996.9,0.0,58.0,0.0
20260303-AP605-0086,20260303,AP605,AP604,long,50490000,11:01:30.000,normal_quote,normal_move_fill,interval_vwap,10069.0,50491000.0,9919.0,50493000,11:01:33.000,hedged_exit,closed,10158.0,9942.0,89.0,-23.0,66.0,0.0,66.0,1998.8000000000002,0.0,64.0,0.0
20260303-AP605-0087,20260303,AP605,AP604,long,50496000,11:01:36.000,normal_quote,normal_move_fill,interval_vwap,10077.0,50497000.0,9924.0,50499000,11:01:39.000,hedged_exit,closed,10166.0,9949.0,89.0,-25.0,64.0,0.0,64.0,2000.1000000000001,0.0,61.0,0.0
20260303-AP605-0088,20260303,AP605,AP604,long,50502000,11:01:42.000,normal_quote,normal_move_fill,interval_vwap,10089.0,50503000.0,9949.0,50505000,11:01:45.000,hedged_exit,closed,10177.0,9977.0,88.0,-28.0,60.0,0.0,60.0,2003.8000000000002,0.0,58.0,0.0
20260303-AP605-0089,20260303,AP605,AP604,long,50508000,11:01:48.000,normal_quote,normal_move_fill,interval_vwap,10093.0,50509000.0,9999.0,50511000,11:01:51.000,hedged_exit,closed,10188.0,10017.0,95.0,-18.0,77.0,0.0,77.0,2009.2000000000003,0.0,75.0,0.0
20260303-AP605-0090,20260303,AP605,AP604,long,50515000,11:01:55.000,normal_quote,normal_move_fill,interval_vwap,10108.0,50516000.0,9962.0,50518000,11:01:58.000,hedged_exit,closed,10178.0,10014.0,70.0,-52.0,18.0,0.0,18.0,2007.0,0.0,14.0,0.0
20260303-AP605-0091,20260303,AP605,AP604,long,50521000,11:02:01.000,normal_quote,normal_move_fill,interval_vwap,10088.0,50522000.0,9959.0,50524000,11:02:04.000,hedged_exit,closed,10171.0,9993.0,83.0,-34.0,49.0,0.0,49.0,2004.7000000000003,0.0,47.0,0.0
20260303-AP605-0092,20260303,AP605,AP604,long,50527000,11:02:07.000,normal_quote,normal_move_fill,interval_vwap,10085.0,50528000.0,9944.0,50530000,11:02:10.000,hedged_exit,closed,10159.0,9985.0,74.0,-41.0,33.0,0.0,33.0,2002.9,0.0,31.0,0.0
20260303-AP605-0093,20260303,AP605,AP604,long,50533000,11:02:13.000,normal_quote,normal_move_fill,interval_vwap,10074.0,50534000.0,9941.0,50536000,11:02:16.000,hedged_exit,closed,10148.0,10015.0,74.0,-74.0,0.0,0.0,0.0,2001.5,0.0,-2.0,-2.0
