trade_date,market_time_key,display_time,from_state,to_state,reason,grid_anchor,buy_limit,sell_limit,fair_price,order_actions_last_minute
20260303,43140000,08:59:00.000,PAUSED,PAUSED,start,,,,,0
20260303,43261000,09:01:01.000,PAUSED,FLAT_QUOTING,fair_recovered,9870.0,9628.0,10112.0,,0
20260303,43367000,09:02:47.000,FLAT_QUOTING,SHORT_PENDING_HEDGE,target_fill,9870.0,9628.0,10112.0,9877.0,1
20260303,43368000,09:02:48.000,SHORT_PENDING_HEDGE,HEDGED_POSITION,hedge_fill,9870.0,9628.0,10112.0,9877.25,2
20260303,43370000,09:02:50.000,HEDGED_POSITION,FLATTENING,hedged_exit,9870.0,9628.0,10112.0,9878.5,2
20260303,43370000,09:02:50.000,FLATTENING,COOLDOWN,hedged_exit,9870.0,9628.0,10112.0,9878.5,4
20260303,43372000,09:02:52.000,COOLDOWN,FLAT_QUOTING,fair_recovered,9878.0,9636.0,10120.0,9878.5,4
20260303,43594000,09:06:34.000,FLAT_QUOTING,SHORT_PENDING_HEDGE,target_fill,9878.0,9636.0,10120.0,,1
20260303,43595000,09:06:35.000,SHORT_PENDING_HEDGE,HEDGED_POSITION,hedge_fill,9878.0,9636.0,10120.0,9890.125,2
20260303,43597000,09:06:37.000,HEDGED_POSITION,FLATTENING,hedged_exit,9878.0,9636.0,10120.0,9889.5,2
20260303,43597000,09:06:37.000,FLATTENING,COOLDOWN,hedged_exit,9878.0,9636.0,10120.0,9889.5,4
20260303,43599000,09:06:39.000,COOLDOWN,FLAT_QUOTING,fair_recovered,9889.0,9647.0,10131.0,9888.625,4
20260303,43731000,09:08:51.000,FLAT_QUOTING,PAUSED,data_gap,9889.0,9647.0,10131.0,9886.75,0
20260303,43733000,09:08:53.000,PAUSED,FLAT_QUOTING,fair_recovered,9887.0,9645.0,10129.0,9887.0,2
20260303,43771000,09:09:31.000,FLAT_QUOTING,SHORT_PENDING_HEDGE,target_fill,9887.0,9645.0,10129.0,9892.25,5
20260303,43772000,09:09:32.000,SHORT_PENDING_HEDGE,HEDGED_POSITION,hedge_fill,9887.0,9645.0,10129.0,9892.25,6
20260303,43774000,09:09:34.000,HEDGED_POSITION,FLATTENING,hedged_exit,9887.0,9645.0,10129.0,9892.25,6
20260303,43774000,09:09:34.000,FLATTENING,COOLDOWN,hedged_exit,9887.0,9645.0,10129.0,9892.25,8
20260303,43776000,09:09:36.000,COOLDOWN,FLAT_QUOTING,fair_recovered,9892.0,9650.0,10134.0,9892.25,8
20260303,43947000,09:12:27.000,FLAT_QUOTING,SHORT_PENDING_HEDGE,target_fill,9892.0,9650.0,10134.0,9902.75,1
20260303,43948000,09:12:28.000,SHORT_PENDING_HEDGE,HEDGED_POSITION,hedge_fill,9892.0,9650.0,10134.0,9903.0,2
20260303,43950000,09:12:30.000,HEDGED_POSITION,FLATTENING,hedged_exit,9892.0,9650.0,10134.0,9902.5,2
20260303,43950000,09:12:30.000,FLATTENING,COOLDOWN,hedged_exit,9892.0,9650.0,10134.0,9902.5,4
20260303,43952000,09:12:32.000,COOLDOWN,FLAT_QUOTING,fair_recovered,9902.0,9660.0,10144.0,9902.0,4
20260303,43983000,09:13:03.000,FLAT_QUOTING,SHORT_PENDING_HEDGE,target_fill,9902.0,9660.0,10144.0,9903.75,7
20260303,43984000,09:13:04.000,SHORT_PENDING_HEDGE,HEDGED_POSITION,hedge_fill,9902.0,9660.0,10144.0,9903.75,8
20260303,43986000,09:13:06.000,HEDGED_POSITION,FLATTENING,hedged_exit,9902.0,9660.0,10144.0,9904.0,8
20260303,43986000,09:13:06.000,FLATTENING,COOLDOWN,hedged_exit,9902.0,9660.0,10144.0,9904.0,10
20260303,43988000,09:13:08.000,COOLDOWN,FLAT_QUOTING,fair_recovered,9904.0,9662.0,10146.0,9904.5,10
20260303,43997000,09:13:17.000,FLAT_QUOTING,SHORT_PENDING_HEDGE,target_fill,9904.0,9662.0,10146.0,9905.25,13
20260303,43998000,09:13:18.000,SHORT_PENDING_HEDGE,HEDGED_POSITION,hedge_fill,9904.0,9662.0,10146.0,9904.75,14
20260303,44000000,09:13:20.000,HEDGED_POSITION,FLATTENING,hedged_exit,9904.0,9662.0,10146.0,9904.75,14
20260303,44000000,09:13:20.000,FLATTENING,COOLDOWN,hedged_exit,9904.0,9662.0,10146.0,9904.75,16
20260303,44002000,09:13:22.000,COOLDOWN,FLAT_QUOTING,fair_recovered,9904.0,9662.0,10146.0,9903.75,16
20260303,44525000,09:22:05.000,FLAT_QUOTING,PAUSED,data_gap,9904.0,9662.0,10146.0,,0
20260303,44529000,09:22:09.000,PAUSED,PAUSED,capital_or_hedge_quote_guard,9904.0,9662.0,10146.0,,2
20260303,44530000,09:22:10.000,PAUSED,PAUSED,capital_or_hedge_quote_guard,9904.0,9662.0,10146.0,,2
20260303,44531000,09:22:11.000,PAUSED,PAUSED,capital_or_hedge_quote_guard,9904.0,9662.0,10146.0,,2
20260303,44532000,09:22:12.000,PAUSED,PAUSED,capital_or_hedge_quote_guard,9904.0,9662.0,10146.0,,2
20260303,44533000,09:22:13.000,PAUSED,PAUSED,capital_or_hedge_quote_guard,9904.0,9662.0,10146.0,,2
20260303,44534000,09:22:14.000,PAUSED,PAUSED,capital_or_hedge_quote_guard,9904.0,9662.0,10146.0,,2
20260303,44535000,09:22:15.000,PAUSED,PAUSED,capital_or_hedge_quote_guard,9904.0,9662.0,10146.0,,2
20260303,44536000,09:22:16.000,PAUSED,PAUSED,capital_or_hedge_quote_guard,9904.0,9662.0,10146.0,,2
20260303,44537000,09:22:17.000,PAUSED,FLAT_QUOTING,fair_recovered,9906.0,9664.0,10148.0,9906.0,2
20260303,44813000,09:26:53.000,FLAT_QUOTING,PAUSED,data_gap,9906.0,9664.0,10148.0,,0
20260303,44815000,09:26:55.000,PAUSED,FLAT_QUOTING,fair_recovered,9916.0,9674.0,10158.0,,2
20260303,45016000,09:30:16.000,FLAT_QUOTING,PAUSED,data_gap,9916.0,9674.0,10158.0,,0
20260303,45019000,09:30:19.000,PAUSED,FLAT_QUOTING,fair_recovered,9905.0,9663.0,10147.0,9910.5,2
20260303,45139000,09:32:19.000,FLAT_QUOTING,PAUSED,data_gap,9905.0,9663.0,10147.0,9909.0,0
20260303,45141000,09:32:21.000,PAUSED,FLAT_QUOTING,fair_recovered,9908.0,9666.0,10150.0,9908.0,2
20260303,45420000,09:37:00.000,FLAT_QUOTING,SHORT_PENDING_HEDGE,target_fill,9908.0,9666.0,10150.0,9929.0,1
20260303,45421000,09:37:01.000,SHORT_PENDING_HEDGE,HEDGED_POSITION,hedge_fill,9908.0,9666.0,10150.0,9929.125,2
20260303,45423000,09:37:03.000,HEDGED_POSITION,FLATTENING,hedged_exit,9908.0,9666.0,10150.0,9928.5,2
20260303,45423000,09:37:03.000,FLATTENING,COOLDOWN,hedged_exit,9908.0,9666.0,10150.0,9928.5,4
20260303,45425000,09:37:05.000,COOLDOWN,FLAT_QUOTING,fair_recovered,9929.0,9687.0,10171.0,9928.75,4
20260303,45815000,09:43:35.000,FLAT_QUOTING,SHORT_PENDING_HEDGE,target_fill,9929.0,9687.0,10171.0,,1
20260303,45816000,09:43:36.000,SHORT_PENDING_HEDGE,HEDGED_POSITION,hedge_fill,9929.0,9687.0,10171.0,,2
20260303,45818000,09:43:38.000,HEDGED_POSITION,FLATTENING,hedged_exit,9929.0,9687.0,10171.0,,2
20260303,45818000,09:43:38.000,FLATTENING,COOLDOWN,hedged_exit,9929.0,9687.0,10171.0,,4
20260303,45820000,09:43:40.000,COOLDOWN,FLAT_QUOTING,fair_recovered,9943.0,9701.0,10185.0,,4
20260303,46082000,09:48:02.000,FLAT_QUOTING,SHORT_PENDING_HEDGE,target_fill,9943.0,9701.0,10185.0,9941.75,1
20260303,46083000,09:48:03.000,SHORT_PENDING_HEDGE,HEDGED_POSITION,hedge_fill,9943.0,9701.0,10185.0,9942.25,2
20260303,46085000,09:48:05.000,HEDGED_POSITION,FLATTENING,hedged_exit,9943.0,9701.0,10185.0,9941.75,2
20260303,46085000,09:48:05.000,FLATTENING,COOLDOWN,hedged_exit,9943.0,9701.0,10185.0,9941.75,4
